English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
drawback,svantaggio,/zvantadʒːo/,They should expect these drawbacks.,Devono aspettarsi questi inconvenienti.,/devono aspetːarsɪ kwestɪ inkonvenjɛntɪ./,C2,Abstract,"C2,Abstract",
extravagance,stravaganza,/stravaɡantsa/,"Besides the extravagance of the rant, I must observe, 1.","A parte la stravaganza dello sproloquio, devo osservare che 1.","/a parte la stravaɡantsa dello sprolɔkwjo, dɛvo osservare ke uno./",C2,Abstract,"C2,Abstract",
fatality,fatalità,/fatalita/,"So, "" he said, between his set teeth, ""fatality will play me these terrible tricks.","Quindi"", disse tra i denti, ""la fatalità mi giocherà questi terribili scherzi.","/kwindɪ"", disse tra i dɛntɪ, ""la fatalita mɪ dʒokeɾa kwestɪ terɾibilɪ skertsɪ./",C2,Abstract,"C2,Abstract",
formality,formalità,/formalita/,To these good people Nicholas was presented with much formality.,A queste brave persone Nicholas è stato presentato con molta formalità.,/a kweste brave persone nikolas e stato prezentato kon molta formalita./,C2,Abstract,"C2,Abstract",
individuality,individualità,/individʊalita/,Your loss of individuality comes over you.,La perdita dell'individualità si fa sentire.,/la pɛrdita dellindividʊalita sɪ fa sentire./,C2,Abstract,"C2,Abstract",
inequality,disuguaglianza,/dizʊɡwaʎantsa/,↩ With ownership and inequality come theft.,Con la proprietà e la disuguaglianza arrivano anche i furti.,/kon la proprieta e la dizʊɡwaʎantsa arɾivano anke i furtɪ./,C2,Abstract,"C2,Abstract",
injustice,ingiustizia,/indʒʊstitsia/,You do yourself an injustice.,Si fa un'ingiustizia a se stessi.,/sɪ fa ʊnindʒʊstitsia a se stessɪ./,C2,Abstract,"C2,Abstract",
insubordination,insubordinazione,/insʊbordinatsione/,I do not tolerate insubordination.,Non tollero l'insubordinazione.,/non tollero linsʊbordinatsione./,C2,Abstract,"C2,Abstract",
intensity,intensità,/intensita/,"The cold was great, the constellations shone with wonderful intensity.","Il freddo era grande, le costellazioni brillavano con un'intensità meravigliosa.","/il fredːo ɛra ɡrande, le kostellatsionɪ brillavano kon ʊnintensita meraviʎɔza./",C2,Abstract,"C2,Abstract",
likelihood,probabilità,/probabilita/,But what likelihood is in that?,Ma quale probabilità c'è in questo?,/ma kwale probabilita tʃe in kwesto?/,C2,Abstract,"C2,Abstract",
merit,merito,/mɛrito/,"Living, you can make merits.","Vivendo, si possono fare dei meriti.","/vivɛndo, sɪ pɔssono fare deɪ mɛritɪ./",C2,Abstract,"C2,Abstract",
momentum,momento,/momento/,The idea is gathering momentum.,L'idea sta prendendo piede.,/lidɛa sta prendɛndo pjɛde./,C2,Abstract,"C2,Abstract",
monotony,monotonia,/monotonia/,Monotony can set in over time.,La monotonia può insorgere con il tempo.,/la monotonia pʊɔ insɔrdʒere kon il tɛmpo./,C2,Abstract,"C2,Abstract",
naivety,ingenuità,/indʒenʊita/,Tom's naivety seems to be limitless.,L'ingenuità di Tom sembra non avere limiti.,/lindʒenʊita dɪ tɔm sembra non avere limitɪ./,C2,Abstract,"C2,Abstract",
naturalness,naturalezza,/natʊraletsːa/,Excellent; plays the intelligent ape till he seems it. With such naturalness can a being endowed with an immortal spirit enter into that of a monkey.,Eccellente; interpreta la scimmia intelligente fino a farla sembrare tale. Con tale naturalezza un essere dotato di uno spirito immortale può entrare in quello di una scimmia.,/etʃːellɛnte; intɛrpreta la ʃimmia intellidʒɛnte fino a farla sembrare tale. kon tale natʊraletsːa ʊn ɛssere dotato dɪ uno spirito immortale pʊɔ entrare in kwello dɪ ʊna ʃimmia./,C2,Abstract,"C2,Abstract",
physicality,fisicità,/fizitʃita/,The teacher discussed the physicality in class.,L'insegnante ha discusso la fisicità in classe.,/linseɲante a diskusso la fizitʃita in klasse./,C2,Abstract,"C2,Abstract",
plausibility,plausibilità,/plaʊzibilita/,He wants to demonstrate the plausibility of a new dictatorship coming to power.,Vuole dimostrare la plausibilità dell'ascesa al potere di una nuova dittatura.,/vʊɔle dimostrare la plaʊzibilita dellaʃeza al potere dɪ ʊna nʊɔva ditːatura./,C2,Abstract,"C2,Abstract",
precision,precisione,/pretʃizione/,"Not seeing with precision what was very hard, Mr.","Non vedendo con precisione ciò che era molto difficile, il Sig.","/non vedɛndo kon pretʃizione tʃɔ ke ɛra molto diffitʃile, il siɡ./",C2,Abstract,"C2,Abstract",
reliability,affidabilità,/affidabilita/,The burden of the vatthugāthā is to establish the reality and reliability of prophecy.,L'onere della vatthugāthā è quello di stabilire la realtà e l'affidabilità della profezia.,/lɔnere della vatːʊɡata e kwello dɪ stabilire la realta e laffidabilita della profetsia./,C2,Abstract,"C2,Abstract",
resilience,resilienza,/reziliɛntsa/,It is really wonderful how much resilience there is in human nature.,È davvero meraviglioso il livello di resilienza della natura umana.,/e davvero meraviʎozo il livɛllo dɪ reziliɛntsa della natura ʊmana./,C2,Abstract,"C2,Abstract",
sanctity,santità,/santita/,"Which way is he, in the name of sanctity?","Da che parte sta, in nome della santità?","/da ke parte sta, in nome della santita?/",C2,Abstract,"C2,Abstract",
self-worth,autostima,/aʊtostima/,Melissa's self-worth is tied to the validation she receives from her academic achievements.,L'autostima di Melissa è legata alla convalida che riceve dai suoi risultati accademici.,/laʊtostima dɪ melissa e leɡata alla konvalida ke ritʃɛve daj sʊɔi rizʊltatɪ akːadɛmitʃɪ./,C2,Abstract,"C2,Abstract",
sexuality,sessualità,/sessʊalita/,Being covered suggests that his sexuality was moderated and contained.,L'essere coperto suggerisce che la sua sessualità era moderata e contenuta.,/lɛssere kopɛrto sʊdʒːeriʃe ke la sʊa sessʊalita ɛra moderata e kontenuta./,C2,Abstract,"C2,Abstract",
simplicity,semplicità,/semplitʃita/,Goodness and simplicity are indissolubly united.,Bontà e semplicità sono indissolubilmente unite.,/bonta e semplitʃita sono indissolʊbilmente ʊnite./,C2,Abstract,"C2,Abstract",
solidarity,solidarietà,/solidarieta/,Solidarity is essential at this time.,La solidarietà è essenziale in questo momento.,/la solidarieta e essentsjale in kwesto momento./,C2,Abstract,"C2,Abstract",
spectrum,spettro,/spɛtːro/,Men have a diverse spectrum of tastes.,Gli uomini hanno uno spettro di gusti diversi.,/ʎɪ wɔminɪ anno uno spɛtːro dɪ ɡustɪ divɛrsɪ./,C2,Abstract,"C2,Abstract",
tact,tatto,/tatːo/,"Everybody liked her, for among her good gifts was tact.","Piaceva a tutti, perché tra le sue buone doti c'era il tatto.","/pjatʃɛva a tutːɪ, perke tra le sʊe bʊɔne dotɪ tʃɛra il tatːo./",C2,Abstract,"C2,Abstract",
temperament,temperamento,/temperamento/,"Or because of corrupt wishes, being of wishful temperament.","O a causa di desideri corrotti, essendo di temperamento velleitario.","/o a kaʊza dɪ dɛzidɛːrɪ korɾotːɪ, essɛndo dɪ temperamento velleitario./",C2,Abstract,"C2,Abstract",
toughness,durezza,/dʊretsːa/,"They are not, however, as palatable and differ as to toughness and other physical characteristics.","Tuttavia, non sono altrettanto appetibili e si differenziano per la durezza e altre caratteristiche fisiche.","/tʊtːavia, non sono altretːanto apːetibilɪ e sɪ differentsjano per la dʊretsːa e altre kaɾatːeristike fizike./",C2,Abstract,"C2,Abstract",
uniformity,uniformità,/ʊniformita/,Everywhere was variety in uniformity.,Ovunque c'era varietà nell'uniformità.,/ovunkwe tʃɛra varieta nellʊniformita./,C2,Abstract,"C2,Abstract",
validity,validità,/validita/,None who have had it have ever been able to doubt its validity.,Nessuno di coloro che l'hanno avuta ha mai potuto dubitare della sua validità.,/nessʊno dɪ koloro ke lanno avuta a maj potuto dʊbitare della sʊa validita./,C2,Abstract,"C2,Abstract",
verve,verve,/vɛrve/,"Since Verlaine we hardly dare to think of another poet of such charm, verve, originality.","Dopo Verlaine difficilmente osiamo pensare a un altro poeta di tale fascino, verve e originalità.","/dopo verlaɪne diffitʃilmente ozjamo pensare a ʊn altro poɛta dɪ tale faʃino, vɛrve e oridʒinalita./",C2,Abstract,"C2,Abstract",
acreage,superficie,/sʊperfitʃe/,"Large as this force appears to be, it is small in comparison with the acreage, and inadequate.","Per quanto grande possa sembrare questa forza, è piccola rispetto alla superficie e inadeguata.","/per kwanto ɡrande pɔssa sembrare kwesta fɔrtsa, e pikːola rispɛtːo alla sʊperfitʃe e inadeɡwata./",C2,Abstract,"C2,Abstract",
agility,agilità,/adʒilita/,His fingers had lost their agility and were getting mixed up on the keys.,Le sue dita avevano perso agilità e si confondevano con i tasti.,/le sʊe dita avevano pɛrso adʒilita e sɪ konfondevano kon i tastɪ./,C2,Abstract,"C2,Abstract",
angularity,angolarità,/aŋɡolarita/,"Your Master has not yet learnt the doctrine of non-angularity, of self-adaptation to externals.","Il vostro Maestro non ha ancora imparato la dottrina della non-angolarità, dell'auto-adattamento all'esterno.","/il vɔstro maɛstro non a ankora impaɾato la dotːrina della nonaŋɡolarita, dellaʊtoadatːamento allestɛrno./",C2,Abstract,"C2,Abstract",
athleticism,atletismo,/atletizmo/,He explained the athleticism during the meeting.,Ha spiegato l'atletismo durante l'incontro.,/a spjeɡato latletizmo dʊrante linkontro./,C2,Abstract,"C2,Abstract",
austerity,austerità,/aʊsterita/,47 “Austerity” ( tapas ) is defined as beginning with harmlessness.,"47 Per ""austerità"" ( tapas ) si intende l'inizio dell'innocuità.","/kʊaɾaːntasɛtːe per ""aʊsterita"" ( tapas ) sɪ intɛnde linitsio dellinnokʊita./",C2,Abstract,"C2,Abstract",
authenticity,autenticità,/aʊtentitʃita/,"Their authenticity is supported or allowed by Pighius, (Annal.",La loro autenticità è sostenuta o ammessa da Pighius (Annal.,/la lɔro aʊtentitʃita e sostenuta o ammessa da piɡjʊs (annal./,C2,Abstract,"C2,Abstract",
depravity,depravazione,/depravatsione/,Monastic life is no magical cure for depravity.,La vita monastica non è una cura magica per la depravazione.,/la vita monastika non e ʊna kura madʒika per la depravatsione./,C2,Abstract,"C2,Abstract",
domesticity,domesticità,/domestitʃita/,"Besides, Jack is a notorious domesticity for John!","Inoltre, Jack è una nota domestica per John!","/inoltre, dʒɛːk e ʊna nɔta domɛstika per dʒɔn!/",C2,Abstract,"C2,Abstract",
drabness,grigiore,/ɡridʒore/,The loneliness and drabness of working away from people are fatal to his best effort.,La solitudine e il grigiore del lavoro lontano dalla gente sono fatali per i suoi sforzi migliori.,/la solitudine e il ɡridʒore del lavɔro lontano dalla dʒɛnte sono fatalɪ per i sʊɔi sfɔrtsɪ miʎorɪ./,C2,Abstract,"C2,Abstract",
eccentricity,eccentricità,/etʃːentritʃita/,"That may be eccentricity, or he may be proud of his legs.",Può trattarsi di eccentricità o di orgoglio per le sue gambe.,/pʊɔ tratːarsɪ dɪ etʃːentritʃita o dɪ orɡoʎo per le sʊe ɡambe./,C2,Abstract,"C2,Abstract",
elasticity,elasticità,/elastitʃita/,The waistband has lost its elasticity and now it's all crumbly and itchy.,Il girovita ha perso elasticità e ora è tutto friabile e pruriginoso.,/il dʒirovita a pɛrso elastitʃita e ora e tutːo friabile e prʊridʒinozo./,C2,Abstract,"C2,Abstract",
ephemerality,effimero,/effimero/,He explained the ephemerality during the meeting.,Ha spiegato l'effimero durante la riunione.,/a spjeɡato leffimero dʊrante la riʊnjone./,C2,Abstract,"C2,Abstract",
ethos,etica,/ɛtika/,What is the Australian ethos?,Qual è l'ethos australiano?,/kwal e letos aʊstraliano?/,C2,Abstract,"C2,Abstract",
ferocity,ferocia,/ferɔtʃa/,In his condemnation he is all ferocity.,Nella sua condanna è tutto una ferocia.,/nella sʊa kondanna e tutːo ʊna ferɔtʃa./,C2,Abstract,"C2,Abstract",
flightiness,volubilità,/volʊbilita/,He explained the flightiness during the meeting.,Ha spiegato la volubilità durante la riunione.,/a spjeɡato la volʊbilita dʊrante la riʊnjone./,C2,Abstract,"C2,Abstract",
fluctuation,fluttuazione,/flʊtːʊatsione/,There is thus practically no fluctuation in the pressure of the current generated.,In questo modo la pressione della corrente generata è praticamente priva di fluttuazioni.,/in kwesto mɔdo la pressjone della korɾɛnte dʒenerata e pratikamente priva dɪ flʊtːʊatsionɪ./,C2,Abstract,"C2,Abstract",
gale,burrasca,/bʊrɾaska/,A strong southerly gale was blowing.,Soffiava una forte burrasca da sud.,/soffjava ʊna fɔrte bʊrɾaska da sud./,C2,Abstract,"C2,Abstract",
glitz,sfarzo,/sfartso/,"Being a movie star, she was used to a life of glitz and glamour.","Essendo una star del cinema, era abituata a una vita di sfarzo e glamour.","/essɛndo ʊna star del tʃinema, ɛra abitʊata a ʊna vita dɪ sfartso e ɡlamour./",C2,Abstract,"C2,Abstract",
idiosyncrasy,idiosincrasia,/idjozinkrazia/,Four varieties of idiosyncrasy may be described.,Si possono descrivere quattro varietà di idiosincrasia.,/sɪ pɔssono deskrivere kwatːro varieta dɪ idjozinkrazia./,C2,Abstract,"C2,Abstract",
incongruity,incongruenza,/inkoŋɡrʊɛntsa/,"Nor, strictly investigated, is there any incongruity in this comparison.","Né, a rigore, c'è alcuna incongruenza in questo confronto.","/ne, a riɡore, tʃe alkʊna inkoŋɡrʊɛntsa in kwesto konfronto./",C2,Abstract,"C2,Abstract",
indiscretion,indiscrezione,/indiskretsione/,But the harmony of the entertainment was soon disturbed by mutual prejudice and indiscretion.,Ma l'armonia del divertimento fu presto turbata da pregiudizi e indiscrezioni reciproche.,/ma larmonia del divertimento fʊ prɛsto tʊrbata da predʒʊditsɪ e indiskretsionɪ retʃiproke./,C2,Abstract,"C2,Abstract",
indolence,indolenza,/indolɛntsa/,"28 Yet, whilst he gratified their vanity, he must secretly have despised their indolence and weakness.","28 Tuttavia, mentre appagava la loro vanità, doveva segretamente disprezzare la loro indolenza e debolezza.","/ventɔtːo tʊtːavia, mentre apːaɡava la lɔro vanita, dovɛva seɡretamente dispretsːare la lɔro indolɛntsa e deboletsːa./",C2,Abstract,"C2,Abstract",
inducement,incentivo,/intʃentivo/,"She had no inducements to go back, and had rarely gone.","Non aveva alcun incentivo a tornare, e ci era andata raramente.","/non aveva alkʊn intʃentivo a tornare, e tʃɪ ɛra andata raɾamente./",C2,Abstract,"C2,Abstract",
indulgence,indulgenza,/indʊldʒɛntsa/,These are the three indulgences that never satisfy.,Queste sono le tre indulgenze che non soddisfano mai.,/kweste sono le tre indʊldʒɛntse ke non sodːisfano maj./,C2,Abstract,"C2,Abstract",
inexorability,inesorabilità,/inezorabilita/,I forgot an inexorability at home today.,Oggi ho dimenticato a casa un'inesorabilità.,/ɔdʒːɪ o dimentikato a kaza ʊninezorabilita./,C2,Abstract,"C2,Abstract",
infallibility,infallibilità,/infallibilita/,"The churches as churches, as bodies which assert their own infallibility, are institutions opposed to Christianity.","Le chiese in quanto chiese, in quanto organismi che affermano la propria infallibilità, sono istituzioni opposte al cristianesimo.","/le kjɛze in kwanto kjɛze, in kwanto orɡanizmɪ ke affermano la prɔpria infallibilita, sono istitʊtsionɪ opːoste al kristjaneːzimo./",C2,Abstract,"C2,Abstract",
locomotion,locomozione,/lokomotsione/,One would have at least expected it in locomotion.,Ci si sarebbe aspettati che fosse così almeno nella locomozione.,/tʃɪ sɪ sarɛbːe aspetːatɪ ke fosse kozi almeno nella lokomotsione./,C2,Abstract,"C2,Abstract",
magnanimity,magnanimità,/maɲanimita/,But the haughty monarch was incapable of the magnanimity which dares to acknowledge a fault.,Ma l'altezzoso monarca era incapace di quella magnanimità che osa riconoscere una colpa.,/ma laltetsːozo monarka ɛra inkapatʃe dɪ kwella maɲanimita ke oza rikonoʃere ʊna kolpa./,C2,Abstract,"C2,Abstract",
malleability,malleabilità,/malleabilita/,The teacher discussed the malleability in class.,L'insegnante ha discusso la malleabilità in classe.,/linseɲante a diskusso la malleabilita in klasse./,C2,Abstract,"C2,Abstract",
mien,mien,/mjɛn/,His attitude and mien were that of a man utterly stupefied.,Il suo atteggiamento e la sua espressione erano quelli di un uomo completamente stupefatto.,/il sʊo atːedʒːamento e la sʊa espressjone ɛrano kwellɪ dɪ ʊn wɔmo kompletamente stʊpefatːo./,C2,Abstract,"C2,Abstract",
mundanity,mondanità,/mondanita/,"It is difficult to escape ""mundanity"" in my current sphere, as people seem really ""mundane"" in thinking.","È difficile sfuggire alla ""mondanità"" nel mio ambito attuale, perché le persone sembrano davvero ""mondane"" nel pensare.","/e diffitʃile sfʊdʒːire alla ""mondanita"" nel mio ambito atːʊale, perke le persone sembrano davvero ""mondane"" nel pensare./",C2,Abstract,"C2,Abstract",
munificence,munificenza,/mʊnifitʃɛntsa/,"The munificence of Constantine gave it new splendor, and his mother’s name.",La munificenza di Costantino le diede nuovo splendore e il nome di sua madre.,/la mʊnifitʃɛntsa dɪ kostantino le djede nʊɔvo splendore e il nome dɪ sʊa madre./,C2,Abstract,"C2,Abstract",
mystique,mistica,/mistika/,Westerners opine that there are magic and mystique in sinograms.,Gli occidentali ritengono che i sinogrammi siano magici e mistici.,/ʎɪ otʃːidentalɪ riteŋɡono ke i sinoɡrammɪ siːano madʒitʃɪ e mistitʃɪ./,C2,Abstract,"C2,Abstract",
opacity,opacità,/opatʃita/,The opacity of the glass made it unsuitable for windowpanes.,L'opacità del vetro lo rendeva inadatto per le finestre.,/lopatʃita del vetro lo rendɛva inadatːo per le finɛstre./,C2,Abstract,"C2,Abstract",
pervasiveness,pervasività,/pervazivita/,"The statues, carvings, jewelry, and coffins in the exhibit will be familiar to many visitors because of the pervasiveness and popularity of Egyptian iconography.","Le statue, le sculture, i gioielli e le bare presenti nella mostra saranno familiari a molti visitatori a causa della pervasività e della popolarità dell'iconografia egizia.","/le statʊe, le skʊlture, i dʒoiɛllɪ e le bare prezɛntɪ nella mostra saɾanno familiarɪ a moltɪ vizitatorɪ a kaʊza della pervazivita e della popolarita dellikonoɡrafia edʒitsia./",C2,Abstract,"C2,Abstract",
perversity,perversione,/perversjone/,"One variant favored among hackers is ""The perversity of the Universe tends towards a maximum"" (but see also Hanlon's Razor).","Una variante preferita dagli hacker è ""La perversità dell'Universo tende a un massimo"" (ma si veda anche il Rasoio di Hanlon).","/ʊna variante preferita daʎɪ aker ɛː ""la perversita dellʊnivɛrso tɛnde a ʊn massimo"" (ma sɪ veda anke il razojo dɪ hanlon)./",C2,Abstract,"C2,Abstract",
profitability,redditività,/redːitivita/,They wrote the profitability in their notes.,Hanno scritto la redditività nei loro appunti.,/anno skritːo la redːitivita nei lɔro apːuntɪ./,C2,Abstract,"C2,Abstract",
recourse,ricorso,/rikorso/,Mindfulness has recourse to freedom.,La mindfulness fa ricorso alla libertà.,/la mindfulness fa rikorso alla liberta./,C2,Abstract,"C2,Abstract",
reverberation,riverbero,/rivɛrbero/,Where there cannot be any Reverberation of Light.,Dove non può esserci alcun riverbero di luce.,/dove non pʊɔ ɛssertʃɪ alkʊn rivɛrbero dɪ lutʃe./,C2,Abstract,"C2,Abstract",
selectivity,selettività,/seletːivita/,The teacher discussed the selectivity in class.,L'insegnante ha discusso la selettività in classe.,/linseɲante a diskusso la seletːivita in klasse./,C2,Abstract,"C2,Abstract",
snobbery,snobismo,/znobizmo/,The English class system is known for its snobbery.,Il sistema di classe inglese è noto per il suo snobismo.,/il sistɛma dɪ klasse iŋɡleze e nɔto per il sʊo znobizmo./,C2,Abstract,"C2,Abstract",
spontaneity,spontaneità,/spontaneita/,"TÊ is the ""virtue"" of spontaneity.","TÊ è la ""virtù"" della spontaneità.","/te e la ""virtu"" della spontaneita./",C2,Abstract,"C2,Abstract",
taciturnity,taciturnità,/tatʃitʊrnita/,"Good, good, my lord, the secrets of neighbour Pandar Have not more gift in taciturnity.","Bene, bene, mio signore, i segreti del vicino Pandar non hanno più dono nella taciturnità.","/bɛne, bɛne, mio siɲore, i seɡrɛtɪ del vitʃino pandar non anno pjʊ dono nella tatʃitʊrnita./",C2,Abstract,"C2,Abstract",
tenacity,tenacia,/tenatʃa/,"He owed his life, he is convinced, ""only to the obstinate tenacity of his constitution.","Egli deve la sua vita, ne è convinto, ""solo all'ostinata tenacia della sua costituzione"".","/eʎɪ dɛve la sʊa vita, ne e konvinto, ""solo allostinata tenatʃa della sʊa kostitʊtsione""./",C2,Abstract,"C2,Abstract",
treachery,tradimento,/tradimento/,Let the door be lock’d: Treachery!,Che la porta sia chiusa a chiave: Tradimento!,/ke la pɔrta sia kjuza a kjave: tradimento!/,C2,Abstract,"C2,Abstract",
unobtrusiveness,non invadenza,/non invadɛntsa/,The teacher discussed the unobtrusiveness in class.,L'insegnante ha discusso della non invadenza in classe.,/linseɲante a diskusso della non invadɛntsa in klasse./,C2,Abstract,"C2,Abstract",
verisimilitude,verosimiglianza,/verozimiʎantsa/,It is interesting how this conspiracy theory author abandons all attempts at verisimilitude.,È interessante come questo autore di teorie cospirative abbandoni ogni tentativo di verosimiglianza.,/e interessante kome kwesto aʊtore dɪ teorie kospirative abːandonɪ oɲɲɪ tentativo dɪ verozimiʎantsa./,C2,Abstract,"C2,Abstract",
whirlwind,turbine,/tʊrbine/,It was a temperance song (whirlwinds of cheers).,Era una canzone di temperanza (turbini di applausi).,/ɛra ʊna kantsone dɪ temperantsa (turbinɪ dɪ apːlaʊzɪ)./,C2,Abstract,"C2,Abstract",
