English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
excursion,escursione,/eskʊrsjone/,↩ Evidently an excursion for sightseeing was popular.,Evidentemente un'escursione per visitare la città era molto apprezzata.,/evidentemente ʊneskʊrsjone per vizitare la tʃitːa ɛra molto apːretsːata./,B2,Activities,"B2,Activities",
feat,impresa,/impreza/,No doubt the feat was easy to Mr.,Senza dubbio l'impresa è stata facile per il Signor.,/sɛntsa dubːio limpreza e stata fatʃile per il siɲor./,B2,Activities,"B2,Activities",
gaming,gioco,/dʒɔko/,Every club and gaming-room has rung with it.,Ogni club e sala da gioco ne ha sentito parlare.,/oɲɲɪ klaːb e sala da dʒɔko ne a sentito parlare./,B2,Activities,"B2,Activities",
gaze,sguardo,/zɡwardo/,"Ay, I do, ” returned the girl, meeting his gaze.","Sì, lo so"", rispose la ragazza, incontrando il suo sguardo.","/siː, lo sɔ"", rispoze la raɡatsːa, inkontrando il sʊo zɡwardo./",B2,Activities,"B2,Activities",
gunshot,colpo di pistola,/kolpo dɪ pistɔla/,"It was a gunshot, ” replied Ned Land.","È stato un colpo di pistola"", rispose Ned Land.","/e stato ʊn kolpo dɪ pistɔla"", rispoze nɛd land./",B2,Activities,"B2,Activities",
healthcare,assistenza sanitaria,/assistɛntsa sanitaria/,Algeria has a unified national healthcare system.,L'Algeria ha un sistema sanitario nazionale unificato.,/laldʒeria a ʊn sistɛma sanitario natsionale ʊnifikato./,B2,Activities,"B2,Activities",
hijack,dirottamento,/dirotːamento/,"Reflects widespread hostility to Microsoft and a sense that it is seeking to hijack, monopolize, and corrupt the Internet.","Riflette l'ostilità diffusa nei confronti di Microsoft e la sensazione che stia cercando di dirottare, monopolizzare e corrompere Internet.","/rifletːe lostilita diffuza nei konfrontɪ dɪ maɪkrosoft e la sensatsione ke stia tʃerkando dɪ dirotːare, monopolidzːare e korɾompere internet./",B2,Activities,"B2,Activities",
holocaust,olocausto,/olokaʊsto/,Esther is a Holocaust survivor.,Esther è una sopravvissuta all'Olocausto.,/estɛr e ʊna sopravvissuta allolokaʊsto./,B2,Activities,"B2,Activities",
immerse,immergersi,/immɛrdʒersɪ/,"I don’t know, it always comes when I immerse any living thing.","Non lo so, viene sempre quando immergo qualsiasi essere vivente.","/non lo sɔ, vjɛne sɛmpre kwando immɛrɡo kwalsiazɪ ɛssere vivɛnte./",B2,Activities,"B2,Activities",
indignity,indegnità,/indeɲita/,There is no indignity so abhorrent to their feelings.,Non esiste un'indegnità così ripugnante per i loro sentimenti.,/non eziste ʊnindeɲita kozi ripʊɲante per i lɔro sentimentɪ./,B2,Activities,"B2,Activities",
infringement,violazione,/vjolatsione/,"This is even more unconstitutional,’ said the magistrate; ‘this is even a greater breach of the peace, and a grosser infringement of his Majesty’s prerogative.","Questo è ancora più incostituzionale"", disse il magistrato, ""questa è una violazione ancora più grave della pace e della prerogativa di Sua Maestà.","/kwesto ɛ ankora pjʊ inkostitʊtsionale"", disse il madʒistrato, ""kwesta ɛ ʊna vjolatsione ankora pjʊ ɡrave della patʃe e della preroɡativa dɪ sʊa maesta./",B2,Activities,"B2,Activities",
injection,iniezione,/injetsione/,I shall give hypodermic injection of morphia.,Farò un'iniezione ipodermica di morfina.,/faɾɔ ʊninjetsione ipodɛrmika dɪ morfina./,B2,Activities,"B2,Activities",
instill,infondere,/infondere/,No: the whole point is to instill a yearning for something else.,No: lo scopo è quello di instillare il desiderio di qualcos'altro.,/nɔ: lo skɔpo e kwello dɪ instillare il dezidɛrio dɪ kwalkosaltro./,B2,Activities,"B2,Activities",
judo,judo,/dʒudo/,I wanted to learn judo.,Volevo imparare il judo.,/volɛvo impaɾare il dʒudo./,B2,Activities,"B2,Activities",
karaoke,karaoke,/kaɾaoke/,Sami went to a karaoke bar.,Sami è andato in un bar con karaoke.,/samɪ e andato in ʊn bar kon kaɾaoke./,B2,Activities,"B2,Activities",
keystroke,battuta di tasti,/batːuta dɪ tastɪ/,This keystroke is (believe it or not) `control-meta-bang' (see bang).,Questa sequenza di tasti è (che ci crediate o no) `control-meta-bang' (vedi bang).,/kwesta sekwɛntsa dɪ tastɪ ɛː (ke tʃɪ kredjate o nɔ) kontrolmetabaŋɡ (vedɪ baŋɡ)./,B2,Activities,"B2,Activities",
kneel,inginocchiarsi,/indʒinokːjarsɪ/,"Arise, you shall not kneel.","Alzatevi, non inginocchiatevi.","/altsatevɪ, non indʒinokːjatevɪ./",B2,Activities,"B2,Activities",
landslide,frana,/frana/,But do you see that white place up yonder where there’s been a landslide?,Ma vedete quel posto bianco lassù dove c'è stata una frana?,/ma vedete kwel posto bjanko lassu dove tʃe stata ʊna frana?/,B2,Activities,"B2,Activities",
lawsuit,causa,/kaʊza/,"In other words, the lawsuit is illegitimate.","In altre parole, la causa è illegittima.","/in altre paɾɔle, la kaʊza e illedʒitːima./",B2,Activities,"B2,Activities",
marathon,maratona,/maɾatona/,"Life is a marathon, not a sprint.","La vita è una maratona, non uno sprint.","/la vita e ʊna maɾatona, non uno sprint./",B2,Activities,"B2,Activities",
massacre,massacro,/massakro/,Was the massacre of St.,Il massacro di St.,/il massakro dɪ ɛssetɪ./,B2,Activities,"B2,Activities",
merger,fusione,/fʊzione/,Did you hear about the merger?,Avete saputo della fusione?,/avete saputo della fʊzione?/,B2,Activities,"B2,Activities",
microscopy,microscopia,/mikroskopia/,Illumination is one of the most important points in practical microscopy.,L'illuminazione è uno dei punti più importanti nella microscopia pratica.,/lillʊminatsione e uno deɪ puntɪ pjʊ importantɪ nella mikroskopia pratika./,B2,Activities,"B2,Activities",
navigation,navigazione,/naviɡatsione/,What remained of the voyage was a short and easy navigation.,Ciò che rimaneva del viaggio era una navigazione breve e facile.,/tʃɔ ke rimanɛva del vjadʒːo ɛra ʊna naviɡatsione brɛve e fatʃile./,B2,Activities,"B2,Activities",
outbreak,focolaio,/fokolaio/,"In the provinces, the outbreak had a violent counterpart.","Nelle province, l'epidemia ha avuto una controparte violenta.","/nelle provintʃe, lepidemia a avuto ʊna kontroparte vjolɛnta./",B2,Activities,"B2,Activities",
paperwork,lavoro d'ufficio,/lavɔro dʊffitʃo/,What certificates and paperwork are needed to apply for a passport?,Quali certificati e documenti sono necessari per richiedere un passaporto?,/kwalɪ tʃertifikatɪ e dokʊmentɪ sono netʃessarɪ per rikjedere ʊn passapɔrto?/,B2,Activities,"B2,Activities",
peep,sbirciare,/zbirtʃare/,Where the log forked I could peep through.,Dove il tronco si biforcava potevo sbirciare.,/dove il tronko sɪ biforkava potɛvo zbirtʃare./,B2,Activities,"B2,Activities",
permeate,permeare,/permeare/,The world of dreams is a set of stages where virtual realities permeate one another.,Il mondo dei sogni è un insieme di tappe in cui le realtà virtuali si compenetrano l'una con l'altra.,/il mondo deɪ soɲɲɪ e ʊn insɪɛme dɪ tapːe in kuj le realta virtʊalɪ sɪ kompenetrano lʊna kon laltra./,B2,Activities,"B2,Activities",
piracy,pirateria,/pirateria/,"He no longer took an interest in war, nor even in piracy.",Non si interessava più alla guerra e nemmeno alla pirateria.,/non sɪ interessava pjʊ alla ɡwɛrɾa e nemmeno alla pirateria./,B2,Activities,"B2,Activities",
prevention,prevenzione,/preventsione/,"Casca, be sudden, for we fear prevention.","Casca, sii improvviso, perché temiamo la prevenzione.","/kaska, sji improvvizo, perke temjamo la preventsione./",B2,Activities,"B2,Activities",
prom,prom,/prom/,Amanda is going to prom.,Amanda andrà al ballo.,/amanda andra al ballo./,B2,Activities,"B2,Activities",
ravage,devastare,/devastare/,"When the day came, its searching light showed the ravages in poor Lucy’s strength.","Quando giunse il giorno, la sua luce perlustrativa mostrò la devastazione delle forze della povera Lucy.","/kwando dʒunse il dʒorno, la sʊa lutʃe perlʊstrativa mostrɔ la devastatsione delle fɔrtse della pɔvera lusɪ./",B2,Activities,"B2,Activities",
recreation,ricreazione,/rikreatsione/,"The gentles are at their game, and we will to our recreation.",I gentiluomini sono al loro gioco e noi ci dedicheremo alla nostra ricreazione.,/i dʒentilwɔminɪ sono al lɔro dʒɔko e noi tʃɪ dedikerɛmo alla nɔstra rikreatsione./,B2,Activities,"B2,Activities",
reform,riforma,/riforma/,"For one thing, missions I would thoroughly reform.","Per prima cosa, le missioni che riformerei completamente.","/per prima kɔza, le missjonɪ ke riformerɛi kompletamente./",B2,Activities,"B2,Activities",
rehearsal,prove,/prɔve/,"Tell me, and I’ll requite it With sweet rehearsal of my morning’s dream.","Ditemelo, e io lo ricambierò con una dolce prova del mio sogno mattutino.","/ditemelo, e io lo rikambieɾɔ kon ʊna doltʃe prɔva del mio soɲɲo matːʊtino./",B2,Activities,"B2,Activities",
respiration,respirazione,/respiratsione/,"He was sleeping soundly, and his heart rose and fell with regular respiration.",Dormiva profondamente e il suo cuore si alzava e si abbassava con una respirazione regolare.,/dormiva profondamente e il sʊo kʊɔre sɪ altsava e sɪ abːassava kon ʊna respiratsione reɡolare./,B2,Activities,"B2,Activities",
retrieve,recuperare,/rekʊperare/,"Prevent this evil, and your country save: Small thought retrieves the spirits of the brave.",Impedite questo male e salvate il vostro Paese: Un piccolo pensiero recupera gli spiriti dei coraggiosi.,/impedite kwesto male e salvate il vɔstro paeze: ʊn pikːolo pensiɛro rekupera ʎɪ spiritɪ deɪ koradʒːɔzɪ./,B2,Activities,"B2,Activities",
revenge,vendetta,/vendetːa/,But he has his revenge.,Ma ha la sua vendetta.,/ma a la sʊa vendetːa./,B2,Activities,"B2,Activities",
revolution,rivoluzione,/rivolʊtsione/,The blow was productive of a revolution.,Il colpo fu produttivo di una rivoluzione.,/il kolpo fʊ prodʊtːivo dɪ ʊna rivolʊtsione./,B2,Activities,"B2,Activities",
rite,rito,/rito/,Do we all holy rites.,Facciamo tutti riti sacri.,/fatʃːamo tutːɪ ritɪ sakrɪ./,B2,Activities,"B2,Activities",
setback,arretramento,/arɾetramento/,"We had a setback, but we’ll recover.","Abbiamo avuto una battuta d'arresto, ma ci riprenderemo.","/abːjamo avuto ʊna batːuta darɾɛsto, ma tʃɪ riprenderɛmo./",B2,Activities,"B2,Activities",
sexism,sessismo,/sessizmo/,Heteronormativity is closely linked to sexism.,L'eteronormatività è strettamente legata al sessismo.,/leteronormativita e stretːamente leɡata al sessizmo./,B2,Activities,"B2,Activities",
shoplifting,taccheggio,/takːedʒːo/,Is shoplifting a victimless crime?,Il taccheggio è un reato senza vittime?,/il takːedʒːo e ʊn reato sɛntsa vitːime?/,B2,Activities,"B2,Activities",
slaughter,massacro,/massakro/,The slaughter at the bridge was terrible.,Il massacro al ponte è stato terribile.,/il massakro al ponte e stato terɾibile./,B2,Activities,"B2,Activities",
sponsorship,sponsorizzazione,/sponsoridzːatsione/,"According to Rafael Leitão, it is very difficult for a professional chess player to get sponsorship in Brazil, because chess is not popular in our country.","Secondo Rafael Leitão, è molto difficile per uno scacchista professionista ottenere una sponsorizzazione in Brasile, perché gli scacchi non sono popolari nel nostro Paese.","/sekondo rafaɛl leitao, e molto diffitʃile per uno skakːista professjonista otːenere ʊna sponsoridzːatsione in brazile, perke ʎɪ skakːɪ non sono popolarɪ nel nɔstro paeze./",B2,Activities,"B2,Activities",
supervision,supervisione,/sʊpervizione/,Why should such purification be under the supervision of a chemist or bacteriologist?,Perché questa purificazione dovrebbe avvenire sotto la supervisione di un chimico o di un batteriologo?,/perke kwesta pʊrifikatsione dovrɛbːe avvenire sotːo la sʊpervizione dɪ ʊn kimiko o dɪ ʊn batːeriɔloɡo?/,B2,Activities,"B2,Activities",
surveillance,sorveglianza,/sorveʎantsa/,But both princes and Montmorency were kept under surveillance though nominally allowed their liberty.,"Ma sia i principi che Montmorency erano tenuti sotto sorveglianza, anche se nominalmente erano liberi.","/ma sia i printʃipɪ ke montmorɛntʃɪ ɛrano tenutɪ sotːo sorveʎantsa, anke se nominalmente ɛrano liberɪ./",B2,Activities,"B2,Activities",
taunt,provocazione,/provokatsione/,Taunts Beowulf for having taken part in the swimming-match.,Insulta Beowulf per aver preso parte alla gara di nuoto.,/insulta beowʊlf per avɛr prezo parte alla ɡaɾa dɪ nʊɔto./,B2,Activities,"B2,Activities",
therapy,terapia,/terapia/,This therapy is very complex.,Questa terapia è molto complessa.,/kwesta terapia e molto komplessa./,B2,Activities,"B2,Activities",
trading,commercio,/kommɛrtʃo/,"Nor is this your trading-place, ” said I.","E questo non è nemmeno il tuo luogo di scambio"", dissi.","/e kwesto non e nemmeno il tʊo lʊɔɡo dɪ skambio"", dissɪ./",B2,Activities,"B2,Activities",
transfusion,trasfusione,/trasfʊzione/,She was given a blood transfusion.,Le è stata fatta una trasfusione di sangue.,/le e stata fatːa ʊna trasfʊzione dɪ saŋɡwe./,B2,Activities,"B2,Activities",
tsunami,tsunami,/tsʊnamɪ/,Tom's house was destroyed in the tsunami.,La casa di Tom è stata distrutta dallo tsunami.,/la kaza dɪ tɔm e stata distrutːa dallo tsʊnamɪ./,B2,Activities,"B2,Activities",
unload,scaricare,/skarikare/,"The shoulders have carried much, it's time to unload now.","Le spalle hanno portato molto, è ora di scaricarle.","/le spalle anno portato molto, e ora dɪ skarikarle./",B2,Activities,"B2,Activities",
unlock,sblocco,/zblɔkːo/,"Give me a key for this, And instantly unlock my fortunes here.","Datemi una chiave per questo, e sbloccate immediatamente le mie fortune qui.","/datemɪ ʊna kjave per kwesto, e zblokːate immedjatamente le mie fortune kwi./",B2,Activities,"B2,Activities",
untie,slegare,/zleɡare/,"The amity that wisdom knits not, folly may easily untie.","L'amicizia che la saggezza non stringe, la follia può facilmente scioglierla.","/lamitʃitsia ke la sadʒːetsːa non strindʒe, la follia pʊɔ fatʃilmente ʃɔʎerla./",B2,Activities,"B2,Activities",
walkabout,passeggiata,/passedʒːata/,Please put the walkabout on the table.,"Per favore, mettete il walkabout sul tavolo.","/per favore, metːete il walkaboʊt sʊl tavolo./",B2,Activities,"B2,Activities",
wipe,asciugare,/aʃʊɡare/,"Ah, my Lavinia, I will wipe thy cheeks.","Ah, mia Lavinia, ti asciugherò le guance.","/a, mia lavinia, tɪ aʃʊɡeɾɔ le ɡwantʃe./",B2,Activities,"B2,Activities",
