English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
hatch,portello,/portɛllo/,The hatches had not been opened.,I portelli non erano stati aperti.,/i portɛllɪ non ɛrano statɪ apɛrtɪ./,B1,Food,"B1,Food",
heart,cuore,/kʊɔre/,It goes to my heart.,Mi tocca il cuore.,/mɪ tokːa il kʊɔre./,B1,Food,"B1,Food",
hunger,fame,/fame/,"We will endure cold, heat, hunger, and thirst.","Sopporteremo il freddo, il caldo, la fame e la sete.","/sopːorterɛmo il fredːo, il kaldo, la fame e la sete./",B1,Food,"B1,Food",
ice,ghiaccio,/ɡjatʃːo/,I told that boy about the ice.,Ho detto a quel ragazzo del ghiaccio.,/o detːo a kwel raɡatsːo del ɡjatʃːo./,B1,Food,"B1,Food",
ice,ghiaccio,/ɡjatʃːo/,I told that boy about the ice.,Ho detto a quel ragazzo del ghiaccio.,/o detːo a kwel raɡatsːo del ɡjatʃːo./,B1,Food,"B1,Food",
illuminate,illuminare,/illʊminare/,The diffused is that which freely illuminates objects.,Il diffuso è quello che illumina liberamente gli oggetti.,/il diffuzo e kwello ke illumina liberamente ʎɪ odʒːɛtːɪ./,B1,Food,"B1,Food",
imitate,imitare,/imitare/,I will imitate the honourable Romans in brevity.,Imiterò gli onorevoli romani nella loro brevità.,/imiteɾɔ ʎɪ onorevolɪ romanɪ nella lɔro brevita./,B1,Food,"B1,Food",
ingredient,ingrediente,/iŋɡrediɛnte/,At the other ingredients I could make no guess.,Per gli altri ingredienti non ho potuto fare ipotesi.,/per ʎɪ altrɪ iŋɡredjɛntɪ non o potuto fare ipɔtezɪ./,B1,Food,"B1,Food",
inhale,inalare,/inalare/,=Hemp and Flax Dressers= inhale a dust which is peculiarly irritating.,I =Piastrellisti di canapa e lino= inalano una polvere particolarmente irritante.,/i ʊɡwale pjastrellistɪ dɪ kanapa e lino ʊɡwale inalano ʊna polvere partikolarmente irɾitante./,B1,Food,"B1,Food",
inject,iniettare,/injetːare/,"When he does so, he injects a little quantity of poison through the sting and that is what causes the inflammation.","Quando lo fa, inietta una piccola quantità di veleno attraverso il pungiglione, che provoca l'infiammazione.","/kwando lo fa, injetːa ʊna pikːola kwantita dɪ veleno atːravɛrso il pʊndʒiʎone, ke provoka linfjammatsione./",B1,Food,"B1,Food",
inspire,ispirare,/ispirare/,What impressions of deep awe did it inspire!,Che impressioni di profondo stupore ha suscitato!,/ke impressjonɪ dɪ profondo stʊpore a sʊʃitato!/,B1,Food,"B1,Food",
institute,Istituto,/istituto/,"In the Institutes, this distinction was abolished and both declared illegal.—M.","Nelle Istituzioni, questa distinzione è stata abolita ed entrambe sono state dichiarate illegali.-M.","/nelle istitʊtsionɪ, kwesta distintsione e stata abolita ed entrambe sono state dikjaɾate illeɡalɪ.ɛmme./",B1,Food,"B1,Food",
joint,congiunto,/kondʒunto/,The time is out of joint.,Il tempo è scaduto.,/il tɛmpo e skaduto./,B1,Food,"B1,Food",
killing,uccisione,/ʊtʃːizione/,Udāyī intentionally killing a living being.,Udāyī uccidere intenzionalmente un essere vivente.,/ʊdajɪ ʊtʃːidere intentsjonalmente ʊn ɛssere vivɛnte./,B1,Food,"B1,Food",
knit,maglia,/maʎa/,I’ll have this knot knit up tomorrow morning.,Domani mattina farò lavorare a maglia questo nodo.,/domanɪ matːina faɾɔ lavorare a maʎa kwesto nɔdo./,B1,Food,"B1,Food",
leading,leader,/lider/,The lady was leading a child.,La signora conduceva un bambino.,/la siɲora kondʊtʃɛva ʊn bambino./,B1,Food,"B1,Food",
lettuce,lattuga,/latːuɡa/,"We'll have lettuce, and make a salad.",Prendiamo la lattuga e facciamo un'insalata.,/prendjamo la latːuɡa e fatʃːamo ʊninsalata./,B1,Food,"B1,Food",
liberate,liberare,/liberare/,"Work doesn't liberate, it eventually makes you tired.","Il lavoro non libera, ma alla fine stanca.","/il lavɔro non libera, ma alla fine stanka./",B1,Food,"B1,Food",
loaf,pagnotta,/paɲɔtːa/,Give the characteristics of a good loaf of bread.,Indicare le caratteristiche di una buona pagnotta.,/indikare le kaɾatːeristike dɪ ʊna bʊɔna paɲɔtːa./,B1,Food,"B1,Food",
maintain,mantenere,/mantenɛre/,He will maintain you like a gentlewoman.,Vi manterrà come una gentildonna.,/vɪ manterɾa kome ʊna dʒentildɔnna./,B1,Food,"B1,Food",
marble,marmo,/marmo/,The lips were of the usual marble pallor.,Le labbra erano del solito pallore marmoreo.,/le labːra ɛrano del sɔlito pallore marmɔreo./,B1,Food,"B1,Food",
mash,pastone,/pastone/,"Oh, I can take care of a strange mash,” she said, examining her chewing gum, “but Ed is different.","Oh, posso occuparmi di uno strano pastone"", disse, esaminando la sua gomma da masticare, ""ma Ed è diverso.","/oː, pɔsso okːʊparmɪ dɪ uno strano pastone"", disse, ezaminando la sʊa ɡomma da mastikare, ""ma ed e divɛrso./",B1,Food,"B1,Food",
melt,fondere,/fondere/,In a minute I shall melt away.,Tra un minuto mi scioglierò.,/tra ʊn minuto mɪ ʃoʎeɾɔ./,B1,Food,"B1,Food",
mess,disordine,/dizordine/,I will chop her into messes.,La farò a pezzi.,/la faɾɔ a pɛtsːɪ./,B1,Food,"B1,Food",
mine,miniera,/miniɛra/,You might say where’s mine!,Potreste dire dov'è il mio!,/potrɛste dire dovɛ il mio!/,B1,Food,"B1,Food",
mixture,miscela,/miʃɛla/,"These are mechanical mixtures of sugar, fats, and proteids.","Si tratta di miscele meccaniche di zuccheri, grassi e proteine.","/sɪ tratːa dɪ miʃɛle mekːanike dɪ dzukːeɾɪ, ɡrassɪ e proteine./",B1,Food,"B1,Food",
motivate,motivare,/motivare/,How do you motivate yourself to do something?,Come ci si motiva a fare qualcosa?,/kome tʃɪ sɪ motiva a fare kwalkɔza?/,B1,Food,"B1,Food",
mount,montare,/montare/,Do you see that Mount Paṇḍava?,Vedete il monte Paṇḍava?,/vedete il monte pi a letːeːraunoeːkwatːrosɛtːe letːeːraunoeːdzɛɾod̪iː a vu a?/,B1,Food,"B1,Food",
mustard,senape,/senape/,"Ay, but the mustard is too hot a little.","Ay, ma la senape è un po' troppo calda.","/ai, ma la senape e ʊn po trɔpːo kalda./",B1,Food,"B1,Food",
nectar,nettare,/nɛtːare/,"I’ve drunk the best, the supreme nectar: I won’t go near poison.","Ho bevuto il meglio, il nettare supremo: Non mi avvicinerò al veleno.","/o bevuto il mɛʎo, il nɛtːare sʊprɛmo: non mɪ avvitʃineɾɔ al veleno./",B1,Food,"B1,Food",
nutrition,alimentazione,/alimentatsione/,For nutrition purposes they are mutually related and dependent.,Ai fini della nutrizione sono reciprocamente correlati e dipendenti.,/aj finɪ della nʊtritsione sono retʃiprokamente korɾelatɪ e dipendɛntɪ./,B1,Food,"B1,Food",
obtain,ottenere,/otːenere/,This half-recover’d day shall Troy obtain?,Questo giorno di mezzo recupero otterrà Troia?,/kwesto dʒorno dɪ mɛdzːo rekupero otːerɾa trɔia?/,B1,Food,"B1,Food",
occasion,occasione,/okːazione/,I see no occasion for that.,Non ne vedo l'occasione.,/non ne vedo lokːazione./,B1,Food,"B1,Food",
organised,organizzato,/orɡanidzːato/,"Some day all this will be better organised, and still better.","Un giorno tutto questo sarà organizzato meglio, e ancora meglio.","/ʊn dʒorno tutːo kwesto saɾa orɡanidzːato mɛʎo, e ankora mɛʎo./",B1,Food,"B1,Food",
overwork,sovraccarico di lavoro,/sovrakːariko dɪ lavɔro/,He is tired from overwork.,È stanco per il troppo lavoro.,/e stanko per il trɔpːo lavɔro./,B1,Food,"B1,Food",
photocopy,fotocopia,/fotokopia/,"Machine-readable representation of a document, specifically as contrasted with paper: ""I have only a photocopy of the Jargon File; does anyone know where I can get the bits?"".","Rappresentazione leggibile a macchina di un documento, in particolare rispetto alla carta: ""Ho solo una fotocopia del Jargon File; qualcuno sa dove posso trovare i pezzi?"".","/rapːrezentatsione ledʒːibile a makːina dɪ ʊn dokʊmento, in partikolare rispɛtːo alla karta: ""o solo ʊna fotokopia del dʒarɡon file; kwalkuno sa dove pɔsso trovare i pɛtsːɪ?""./",B1,Food,"B1,Food",
pineapple,ananas,/ananas/,Do you like pineapple soda?,Ti piace la soda all'ananas?,/tɪ pjatʃe la sɔda allananas?/,B1,Food,"B1,Food",
pipe,tubo,/tubo/,"The clarionet is a ""stopped"" pipe.","Il clarinetto è un tubo ""fermo"".","/il klarinetːo e ʊn tubo ""fermo""./",B1,Food,"B1,Food",
planning,pianificazione,/pjanifikatsione/,A rumor was current that the Huguenots were planning to surprise it.,Correva voce che gli Ugonotti avessero intenzione di sorprenderla.,/korɾɛva votʃe ke ʎɪ ʊɡonɔtːɪ avessero intentsione dɪ sorprɛnderla./,B1,Food,"B1,Food",
popcorn,popcorn,/popkorn/,We ate popcorn while we were watching the movie.,Abbiamo mangiato popcorn mentre guardavamo il film.,/abːjamo mandʒato popkorn mentre ɡwardavamo il film./,B1,Food,"B1,Food",
pork,maiale,/majale/,"If you want a subject, look at Pork!","Se volete un soggetto, guardate Pork!","/se volete ʊn sodʒːetːo, ɡwardate pɔrk!/",B1,Food,"B1,Food",
port,porto,/pɔrto/,"So, let the ports be guarded.","Quindi, che i porti siano sorvegliati.","/kwindɪ, ke i pɔrtɪ siːano sorveʎatɪ./",B1,Food,"B1,Food",
possess,possedere,/possedɛre/,These they certainly must possess.,Queste devono certamente possedere.,/kweste devono tʃertamente possedɛre./,B1,Food,"B1,Food",
prepared,preparato,/prepaɾato/,We are prepared for you!,Siamo pronti per voi!,/sjamo prontɪ per voi!/,B1,Food,"B1,Food",
preserve,preservare,/prezervare/,This is called the effort to preserve.,Questo si chiama sforzo di conservazione.,/kwesto sɪ kjama sfɔrtso dɪ konservatsione./,B1,Food,"B1,Food",
prove,dimostrare,/dimostrare/,How can I prove it?,Come posso provarlo?,/kome pɔsso provarlo?/,B1,Food,"B1,Food",
provided,fornito,/fornito/,"Master Hume, we are therefore provided.","Maestro Hume, siamo quindi forniti.","/maɛstro ume, sjamo kwindɪ fornitɪ./",B1,Food,"B1,Food",
ration,razione,/ratsione/,What is a standard ration?,Che cos'è una razione standard?,/ke kozɛ ʊna ratsione standard?/,B1,Food,"B1,Food",
rebuild,ricostruire,/rikostrʊire/,"Sir, you should rebuild that city!","Signore, dovrebbe ricostruire quella città!","/siɲore, dovrɛbːe rikostrʊire kwella tʃitːa!/",B1,Food,"B1,Food",
recite,recitare,/retʃitare/,I will recite the Monastic Code.,Reciterò il Codice Monastico.,/retʃiteɾɔ il kɔditʃe monastiko./,B1,Food,"B1,Food",
recycled,riciclato,/ritʃiklato/,This type of garbage can be easily recycled.,Questo tipo di rifiuti può essere facilmente riciclato.,/kwesto tipo dɪ rifjutɪ pʊɔ ɛssere fatʃilmente ritʃiklato./,B1,Food,"B1,Food",
recycling,riciclaggio,/ritʃikladʒːo/,Recycling is the third R.,Il riciclo è la terza R.,/il ritʃiklo e la tɛrtsa ɛrɾe./,B1,Food,"B1,Food",
refreshments,rinfreschi,/rinfreskɪ/,"And who can say how much food, drink, snacks, meals, refreshments, and beverages?","E chi può dire quanto cibo, bevande, snack, pasti, rinfreschi e bevande?","/e kɪ pʊɔ dire kwanto tʃibo, bevande, snɛːk, pastɪ, rinfreskɪ e bevande?/",B1,Food,"B1,Food",
renew,rinnovare,/rinnovare/,"Therefore shall he die, And I’ll renew me in his fall.","Perciò morirà, e io mi rinnoverò nella sua caduta.","/pertʃɔ moriɾa, e io mɪ rinnoveɾɔ nella sʊa kaduta./",B1,Food,"B1,Food",
repeated,ripetuto,/ripetuto/,It shall not be repeated.,Non si ripeterà.,/non sɪ ripeteɾa./,B1,Food,"B1,Food",
reproduce,riprodurre,/riprodurɾe/,What sculptor could reproduce it?,Quale scultore potrebbe riprodurlo?,/kwale skʊltore potrɛbːe riprodurlo?/,B1,Food,"B1,Food",
require,richiedere,/rikjedere/,This would require 'ravage' (v.,"Per questo sarebbe necessario ""devastare"" (v.","/per kwesto sarɛbːe netʃessario ""devastare"" (vu./",B1,Food,"B1,Food",
retell,raccontare,/rakːontare/,I will try to retell it in my own words.,Cercherò di raccontarlo con parole mie.,/tʃerkeɾɔ dɪ rakːontarlo kon paɾɔle mie./,B1,Food,"B1,Food",
rough,grezzo,/ɡretsːo/,So she’d had a rough time.,Quindi aveva avuto un periodo difficile.,/kwindɪ aveva avuto ʊn periodo diffitʃile./,B1,Food,"B1,Food",
salmon,salmone,/salmone/,Salmon is the richest in fat of any of the fishes.,Il salmone è il più ricco di grassi tra i pesci.,/il salmone e il pjʊ rikːo dɪ ɡrassɪ tra i peʃɪ./,B1,Food,"B1,Food",
satisfied,soddisfatto,/sodːisfatːo/,I cannot be thus satisfied.,Non posso essere così soddisfatto.,/non pɔsso ɛssere kozi sodːisfatːo./,B1,Food,"B1,Food",
sculpture,scultura,/skʊltura/,In fact painting is adorned with infinite possibilities which sculpture cannot command.,"La pittura, infatti, è dotata di infinite possibilità che la scultura non può avere.","/la pitːura, infatːɪ, e dotata dɪ infinite possibilita ke la skʊltura non pʊɔ avere./",B1,Food,"B1,Food",
setting,impostazione,/impostatsione/,We took him setting of boys’ copies.,L'abbiamo portato a impostare le copie per ragazzi.,/labːjamo portato a impostare le kopje per raɡatsːɪ./,B1,Food,"B1,Food",
sour,acida,/atʃida/,The air was sour and suffocating.,L'aria era acida e soffocante.,/laria ɛra atʃida e soffokante./,B1,Food,"B1,Food",
spice,spezia,/spɛtsia/,Do the spices have any food value?,Le spezie hanno un valore alimentare?,/le spɛtsje anno ʊn valore alimentare?/,B1,Food,"B1,Food",
spinach,spinaci,/spinatʃɪ/,"Spinach is a valuable food, not to be classed merely as a relish.","Gli spinaci sono un alimento prezioso, che non può essere considerato solo un condimento.","/ʎɪ spinatʃɪ sono ʊn alimento pretsjozo, ke non pʊɔ ɛssere konsiderato solo ʊn kondimento./",B1,Food,"B1,Food",
stick,bastone,/bastone/,Why can’t you stick to the main point?,Perché non puoi attenerti al punto principale?,/perke non pʊɔi atːenɛrtɪ al punto printʃipale?/,B1,Food,"B1,Food",
stick,bastone,/bastone/,Why can’t you stick to the main point?,Perché non puoi attenerti al punto principale?,/perke non pʊɔi atːenɛrtɪ al punto printʃipale?/,B1,Food,"B1,Food",
stick,bastone,/bastone/,Why can’t you stick to the main point?,Perché non puoi attenerti al punto principale?,/perke non pʊɔi atːenɛrtɪ al punto printʃipale?/,B1,Food,"B1,Food",
stir,mescolare,/meskolare/,I could not stir him.,Non riuscivo a smuoverlo.,/non riʊʃivo a zmʊoverlo./,B1,Food,"B1,Food",
strawberry,fragola,/fraɡola/,These strawberry tree fruits are gritty.,Questi frutti di corbezzolo sono grintosi.,/kwestɪ frutːɪ dɪ korbetsːolo sono ɡrintɔzɪ./,B1,Food,"B1,Food",
stuck,bloccato,/blokːato/,That is how some get stuck.,È così che alcuni si bloccano.,/e kozi ke alkʊnɪ sɪ blɔkːano./,B1,Food,"B1,Food",
stuffed,Imbalsamato,/imbalsamato/,"Is he made of tin, or stuffed?",È fatto di latta o è imbottito?,/e fatːo dɪ latːa o e imbotːito?/,B1,Food,"B1,Food",
submarine,sottomarino,/sotːomarino/,The diving-bell is used mostly for laying submarine masonry.,La campana subacquea è utilizzata soprattutto per la posa di murature sottomarine.,/la kampana sʊbakːwea e ʊtilidzːata sopratːutːo per la pɔza dɪ mʊrature sotːomarine./,B1,Food,"B1,Food",
supply,fornitura,/fornitura/,The party did not supply much conversation.,La festa non ha fornito molta conversazione.,/la fɛsta non a fornito molta konversatsione./,B1,Food,"B1,Food",
