English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
accurately,accuratamente,/akːʊratamente/,"Their various testimonies are accurately collected by Tillemont, tom.","Le loro diverse testimonianze sono accuratamente raccolte da Tillemont, tom.","/le lɔro divɛrse testimonjantse sono akːʊratamente rakːɔlte da tillemont, tɔm./",B1,Grammar,"B1,Grammar",
adorable,adorabile,/adorabile/,That puppy is so adorable.,Quel cucciolo è così adorabile.,/kwel kutʃːolo e kozi adorabile./,B1,Grammar,"B1,Grammar",
afterward,dopo,/dopo/,You’ll not have him afterwards?,Non lo avrete più dopo?,/non lo avrete pjʊ dopo?/,B1,Grammar,"B1,Grammar",
afterwards,in seguito,/in seːɡwito/,You’ll not have him afterwards?,Non lo avrete più dopo?,/non lo avrete pjʊ dopo?/,B1,Grammar,"B1,Grammar",
aggressive,aggressivo,/aɡːressivo/,"No, ” I said, in a way that I felt was aggressive.","No"", dissi, in un modo che mi sembrava aggressivo.","/nɔ"", dissɪ, in ʊn mɔdo ke mɪ sembrava aɡːressivo./",B1,Grammar,"B1,Grammar",
agricultural,agricolo,/aɡrikolo/,See Annual Reports of the Association of Official Agricultural Chemists.,Si vedano i rapporti annuali dell'Associazione dei chimici ufficiali dell'agricoltura.,/sɪ vedano i rapːɔrtɪ annʊalɪ dellassotʃatsione deɪ kimitʃɪ ʊffitʃalɪ dellaɡrikoltura./,B1,Grammar,"B1,Grammar",
aim,scopo,/skɔpo/,"In faith, it is exceedingly well aim’d.","In fede, è molto ben mirato.","/in fede, e molto bɛn mirato./",B1,Grammar,"B1,Grammar",
alike,simile,/simile/,They are all indescribable alike.,Sono tutti indescrivibili allo stesso modo.,/sono tutːɪ indeskrivibilɪ allo stesso mɔdo./,B1,Grammar,"B1,Grammar",
allergic,allergico,/allɛrdʒiko/,Sami is allergic to dust.,Sami è allergico alla polvere.,/samɪ e allɛrdʒiko alla polvere./,B1,Grammar,"B1,Grammar",
aloud,ad alta voce,/ad alta votʃe/,They could not be heard aloud.,Non potevano essere ascoltati ad alta voce.,/non potevano ɛssere askoltatɪ ad alta votʃe./,B1,Grammar,"B1,Grammar",
altogether,complessivamente,/komplessivamente/,Is the imp altogether evil?,Il folletto è del tutto malvagio?,/il folletːo e del tutːo malvadʒo?/,B1,Grammar,"B1,Grammar",
amazed,stupito,/stʊpito/,You might well have been amazed.,Avreste potuto rimanere a bocca aperta.,/avreste potuto rimanɛre a bokːa apɛrta./,B1,Grammar,"B1,Grammar",
ambitious,ambizioso,/ambitsjozo/,As a scholar he was ambitious to excel.,Come studioso aveva l'ambizione di eccellere.,/kome stʊdjozo aveva lambitsione dɪ etʃːɛllere./,B1,Grammar,"B1,Grammar",
amusing,divertente,/divertɛnte/,For an amusing instance see No.,Per un esempio divertente si veda il n.,/per ʊn ezɛmpio divertɛnte sɪ veda il ɛnne./,B1,Grammar,"B1,Grammar",
animated,animato,/animato/,See the animated description of M.,Si veda la descrizione animata di M.,/sɪ veda la deskritsione animata dɪ ɛmme./,B1,Grammar,"B1,Grammar",
annoyed,infastidito,/infastidito/,I was never more annoyed!,Non sono mai stato così infastidito!,/non sono maj stato kozi infastidito!/,B1,Grammar,"B1,Grammar",
annually,annualmente,/annʊalmente/,Above three thousand new-born infants are annually exposed in the streets of Pekin.,Più di tremila neonati vengono esposti ogni anno nelle strade di Pechino.,/pjʊ dɪ tremila neonatɪ veŋɡono espɔstɪ oɲɲɪ anno nelle strade dɪ pekino./,B1,Grammar,"B1,Grammar",
anxiously,ansiosamente,/ansjozamente/,"I at last said, rather anxiously.","Alla fine dissi, piuttosto ansioso.","/alla fine dissɪ, pjʊtːɔsto ansjozo./",B1,Grammar,"B1,Grammar",
anyhow,in ogni caso,/in oɲɲɪ kazo/,Who is this Gatsby anyhow?,Ma chi è questo Gatsby?,/ma kɪ e kwesto ɡatzbɪ?/,B1,Grammar,"B1,Grammar",
apparent,apparente,/apːarɛnte/,You see it is apparent.,È evidente.,/e evidɛnte./,B1,Grammar,"B1,Grammar",
approximately,circa,/tʃirka/,How is the granulation of flour approximately determined?,Come si determina approssimativamente la granulazione della farina?,/kome sɪ detɛrmina apːrossimativamente la ɡranʊlatsione della farina?/,B1,Grammar,"B1,Grammar",
arithmetic,aritmetico,/aritmɛtiko/,Arithmetic is an excellent touchstone to try the amplifications of passion and rhetoric.,L'aritmetica è un'ottima pietra di paragone per provare le amplificazioni della passione e della retorica.,/laritmɛtika e ʊnotːima pjɛtra dɪ paɾaɡone per provare le amplifikatsionɪ della passjone e della retɔrika./,B1,Grammar,"B1,Grammar",
artistic,artistico,/artistiko/,He thought we should be artistic.,Pensava che dovessimo essere artistici.,/pensava ke dovessimo ɛssere artistitʃɪ./,B1,Grammar,"B1,Grammar",
ashamed,vergognoso,/verɡoɲozo/,But are you not ashamed?,Ma non vi vergognate?,/ma non vɪ verɡoɲate?/,B1,Grammar,"B1,Grammar",
athletic,atletico,/atlɛtiko/,Cecil praised one too much for being athletic.,Cecil ne ha elogiato troppo l'atleticità.,/tʃetʃil ne a elodʒato trɔpːo latletitʃita./,B1,Grammar,"B1,Grammar",
atomic,atomico,/atɔmiko/,"We are exploring new sources, such as solar and atomic energy.","Stiamo esplorando nuove fonti, come l'energia solare e quella atomica.","/stjamo esplorando nʊɔve fontɪ, kome lenerdʒia solare e kwella atɔmika./",B1,Grammar,"B1,Grammar",
aware,consapevole,/konsapevole/,And how is a mendicant aware?,E come fa un mendicante ad essere consapevole?,/e kome fa ʊn mendikante ad ɛssere konsapevole?/,B1,Grammar,"B1,Grammar",
awareness,consapevolezza,/konsapevoletsːa/,Lack of situational awareness is very harmful.,La mancanza di consapevolezza della situazione è molto dannosa.,/la mankantsa dɪ konsapevoletsːa della sitʊatsione e molto dannoza./,B1,Grammar,"B1,Grammar",
awesome,fantastico,/fantastiko/,Sami is an awesome friend.,Sami è un'amica fantastica.,/samɪ e ʊnamika fantastika./,B1,Grammar,"B1,Grammar",
awkward,imbarazzante,/imbaɾatsːante/,It was an awkward corner.,Era un angolo scomodo.,/ɛra ʊn aŋɡolo skɔmodo./,B1,Grammar,"B1,Grammar",
backwards,all'indietro,/allindjɛtro/,There was a general movement backwards.,C'è stato un movimento generale all'indietro.,/tʃe stato ʊn movimento dʒenerale allindjɛtro./,B1,Grammar,"B1,Grammar",
bald,calvo,/kalvo/,I knew ’twould be a bald conclusion.,Sapevo che sarebbe stata una conclusione ovvia.,/sapevo ke sarɛbːe stata ʊna konklʊzione ovvia./,B1,Grammar,"B1,Grammar",
bang,botto,/bɔtːo/,"Just like parade it had been a minute before—then stumble, bang, swish!","Proprio come se fosse stata una parata un minuto prima - poi inciampo, bang, swish!","/prɔprio kome se fosse stata ʊna paɾata ʊn minuto prima pɔi intʃampo, baŋɡ, swiʃ!/",B1,Grammar,"B1,Grammar",
bare,nudo,/nudo/,Save for the lamp the table was bare.,"A parte la lampada, il tavolo era spoglio.","/a parte la lampada, il tavolo ɛra spɔʎo./",B1,Grammar,"B1,Grammar",
barely,appena,/apːena/,The pulse was barely perceptible.,Il polso era appena percettibile.,/il polso ɛra apːena pertʃetːibile./,B1,Grammar,"B1,Grammar",
beautifully,splendidamente,/splendidamente/,"It’s beautifully made, ” he said.","È ben fatto"", ha detto.","/e bɛn fatːo"", a detːo./",B1,Grammar,"B1,Grammar",
belief,credenza,/kredɛntsa/,It is almost past belief.,È quasi impossibile crederci.,/e kwazɪ impossibile kredertʃɪ./,B1,Grammar,"B1,Grammar",
beneath,sotto,/sotːo/,It had cut through the linen beneath.,Aveva tagliato la biancheria sottostante.,/aveva taʎato la bjankeria sotːostante./,B1,Grammar,"B1,Grammar",
bent,piegato,/pjeɡato/,The loins or backbone being bent.,I lombi o la spina dorsale sono piegati.,/i lombɪ o la spina dorsale sono pjeɡatɪ./,B1,Grammar,"B1,Grammar",
biochemistry,biochimica,/bjokimika/,I have little knowledge of biochemistry.,Ho poche conoscenze di biochimica.,/o pɔke konoʃɛntse dɪ bjokimika./,B1,Grammar,"B1,Grammar",
boldly,coraggiosamente,/koradʒːozamente/,"I have said that boldly--oh, a score of times!","L'ho detto con coraggio, oh, una ventina di volte!","/lo detːo kon koradʒːo, oː, ʊna ventina dɪ vɔlte!/",B1,Grammar,"B1,Grammar",
bound,vincolato,/vinkolato/,We are bound for Portsmouth.,Siamo diretti a Portsmouth.,/sjamo dirɛtːɪ a portzmoʊt./,B1,Grammar,"B1,Grammar",
brand-new,nuovo di zecca,/nʊɔvo dɪ dzekːa/,Have you bought a brand-new car?,Avete acquistato un'auto nuova di zecca?,/avete akːwistato ʊnaʊto nʊɔva dɪ dzekːa?/,B1,Grammar,"B1,Grammar",
bravely,coraggiosamente,/koradʒːozamente/,"Whatsome’er he is, He’s bravely taken here.","Qualunque cosa sia, è stato coraggiosamente portato qui.","/kwalunkwe kɔza sia, e stato koradʒːozamente portato kwi./",B1,Grammar,"B1,Grammar",
breakthrough,sfondamento,/sfondamento/,His was a breakthrough based on his own insight.,La sua è stata una svolta basata sulla propria intuizione.,/la sʊa e stata ʊna zvɔlta bazata sʊlla prɔpria intʊitsione./,B1,Grammar,"B1,Grammar",
breathing,respirazione,/respiratsione/,Breathing is a physical process.,La respirazione è un processo fisico.,/la respiratsione e ʊn protʃɛsso fiziko./,B1,Grammar,"B1,Grammar",
breathless,senza fiato,/sɛntsa fjato/,"I stopped, and he came up breathless.",Mi fermai e lui si avvicinò trafelato.,/mɪ fermaj e lʊi sɪ avvitʃinɔ trafelato./,B1,Grammar,"B1,Grammar",
briefly,brevemente,/brevemente/,"This, briefly, is his story.","Questa, in breve, è la sua storia.","/kwesta, in brɛve, e la sʊa stɔria./",B1,Grammar,"B1,Grammar",
brightly,brillantemente,/brillantemente/,"Did the sun, which shone so brightly everywhere else, really fall upon him?","Il sole, che brillava così tanto altrove, è davvero caduto su di lui?","/il sole, ke brillava kozi tanto altrove, e davvero kaduto sʊ dɪ lui?/",B1,Grammar,"B1,Grammar",
bronze,bronzo,/brondzo/,Its eyes were like big bronze cups from Kosala.,I suoi occhi erano come grandi coppe di bronzo di Kosala.,/i sʊɔi ɔkːɪ ɛrano kome ɡrandɪ kɔpːe dɪ brondzo dɪ kozala./,B1,Grammar,"B1,Grammar",
bubble,bolla,/bolla/,For what core could there be in a water bubble?,Perché quale nucleo potrebbe esserci in una bolla d'acqua?,/perke kwale nukleo potrɛbːe ɛssertʃɪ in ʊna bolla dakːwa?/,B1,Grammar,"B1,Grammar",
bust,busto,/busto/,Bust me if I don’t think he’d been a drinking!,Mi si può rimproverare se non penso che sia stato un bevitore!,/mɪ sɪ pʊɔ rimproverare se non pɛnso ke sia stato ʊn bevitore!/,B1,Grammar,"B1,Grammar",
calculation,calcolo,/kalkolo/,The calculation is easily verified.,Il calcolo è facilmente verificabile.,/il kalkolo e fatʃilmente verifikabile./,B1,Grammar,"B1,Grammar",
calm,calma,/kalma/,See what the calm one did!,Guardate cosa ha fatto quello calmo!,/ɡwardate kɔza a fatːo kwello kalmo!/,B1,Grammar,"B1,Grammar",
canned,in scatola,/in skatola/,Consequently canned meats should be stored at a low temperature.,"Di conseguenza, le carni in scatola devono essere conservate a bassa temperatura.","/dɪ konseɡwɛntsa, le karnɪ in skatola devono ɛssere konservate a bassa temperatura./",B1,Grammar,"B1,Grammar",
capable,in grado di,/in ɡrado di/,It is still capable of harming you.,È ancora in grado di farvi del male.,/e ankora in ɡrado dɪ farvɪ del male./,B1,Grammar,"B1,Grammar",
careless,disattenzione,/dizatːentsione/,They were very gay and careless.,Erano molto gaudenti e poco attenti.,/ɛrano molto ɡaʊdɛntɪ e pɔko atːɛntɪ./,B1,Grammar,"B1,Grammar",
carelessly,con noncuranza,/kon nonkʊrantsa/,"May they give carefully, not carelessly.","Che possano donare con attenzione, non con negligenza.","/ke pɔssano donare kon atːentsione, non kon neɡlidʒɛntsa./",B1,Grammar,"B1,Grammar",
casual,casuale,/kazʊale/,"The casual appearance of deities throughout these texts is, of course, problematic.","L'apparizione casuale di divinità in questi testi è, ovviamente, problematica.","/lapːaritsione kazʊale dɪ divinita in kwestɪ tɛstɪ ɛː, ovviamente, problematika./",B1,Grammar,"B1,Grammar",
category,categoria,/kateɡoria/,These were the category (2) statements.,Queste erano le affermazioni della categoria (2).,/kweste ɛrano le affermatsionɪ della kateɡoria (due)./,B1,Grammar,"B1,Grammar",
cautious,prudente,/prʊdɛnte/,We must be very cautious.,Dobbiamo essere molto cauti.,/dobːjamo ɛssere molto kaʊtɪ./,B1,Grammar,"B1,Grammar",
central,centrale,/tʃentrale/,Here they take an even more central role.,Qui assumono un ruolo ancora più centrale.,/kwi assumono ʊn rʊɔlo ankora pjʊ tʃentrale./,B1,Grammar,"B1,Grammar",
central,centrale,/tʃentrale/,Here they take an even more central role.,Qui assumono un ruolo ancora più centrale.,/kwi assumono ʊn rʊɔlo ankora pjʊ tʃentrale./,B1,Grammar,"B1,Grammar",
certainty,certezza,/tʃertetsːa/,The existence of the charity may be considered a certainty.,L'esistenza dell'ente può essere considerata una certezza.,/lezistɛntsa dellɛnte pʊɔ ɛssere konsiderata ʊna tʃertetsːa./,B1,Grammar,"B1,Grammar",
challenging,impegnativo,/impeɲativo/,The Buddha’s response is insightful and challenging.,La risposta del Buddha è perspicace e stimolante.,/la risposta del budːa e perspikatʃe e stimolante./,B1,Grammar,"B1,Grammar",
cheerful,allegro,/alleɡro/,Lunch was a cheerful meal.,Il pranzo è stato un pasto allegro.,/il praŋdzo e stato ʊn pasto alleɡro./,B1,Grammar,"B1,Grammar",
chronological,cronologico,/kronolɔdʒiko/,The note is nevertheless of chronological value.,La nota ha comunque un valore cronologico.,/la nɔta a komunkwe ʊn valore kronolɔdʒiko./,B1,Grammar,"B1,Grammar",
civil,civile,/tʃivile/,"One ought to be civil, you know.","Bisogna essere civili, si sa.","/bizoɲɲa ɛssere tʃivilɪ, sɪ sa./",B1,Grammar,"B1,Grammar",
closely,da vicino,/da vitʃino/,Go closely in with me.,Entrare da vicino con me.,/entrare da vitʃino kon me./,B1,Grammar,"B1,Grammar",
coastal,costiero,/kostiɛro/,| Kaliṅga was a coastal realm in modern Odisha and Andhra Pradesh.,| Il Kaliṅga era un regno costiero nell'odierno Odisha e Andhra Pradesh.,/il kapːa a ɛlle i letːeːraunoeːkwatːrotʃinkwe dʒi a ɛra ʊn reɲɲo kostiɛro nellodjɛrno odiʃa e andra pradeʃ./,B1,Grammar,"B1,Grammar",
common,comune,/komune/,"Ay, madam, it is common.","Sì, signora, è comune.","/siː, siɲora, e komune./",B1,Grammar,"B1,Grammar",
commonly,comunemente,/komʊnemente/,He was commonly called Nat.,Era comunemente chiamato Nat.,/ɛra komʊnemente kjamato nat./,B1,Grammar,"B1,Grammar",
competitive,competitivo,/kompetitivo/,Competitive exercise should be strictly regulated.,L'esercizio agonistico dovrebbe essere strettamente regolamentato.,/lezertʃitsio aɡonistiko dovrɛbːe ɛssere stretːamente reɡolamentato./,B1,Grammar,"B1,Grammar",
complex,complesso,/komplɛsso/,The implications of this episode are complex.,Le implicazioni di questo episodio sono complesse.,/le implikatsionɪ dɪ kwesto epizɔdjo sono komplɛsse./,B1,Grammar,"B1,Grammar",
complicated,complicato,/komplikato/,The truth is surely more complicated than we know.,La verità è sicuramente più complicata di quanto sappiamo.,/la verita e sikʊramente pjʊ komplikata dɪ kwanto sapːjamo./,B1,Grammar,"B1,Grammar",
concentration,concentrazione,/kontʃentratsione/,Self-concentration and the strength derived therefrom correspond to this primitive train of thought.,L'autoconcentrazione e la forza che ne deriva corrispondono a questo pensiero primitivo.,/laʊtokontʃentratsione e la fɔrtsa ke ne deriva korɾispondono a kwesto pensiɛro primitivo./,B1,Grammar,"B1,Grammar",
concept,concetto,/kontʃɛtːo/,This is a tricky concept.,Si tratta di un concetto complicato.,/sɪ tratːa dɪ ʊn kontʃɛtːo komplikato./,B1,Grammar,"B1,Grammar",
concerned,interessato,/interessato/,I have been much concerned to hear it.,Sono stato molto preoccupato di sentirlo.,/sono stato molto preokːʊpato dɪ sentirlo./,B1,Grammar,"B1,Grammar",
confusion,confusione,/konfʊzione/,Confusion came as the hours passed.,Con il passare delle ore si è creata confusione.,/kon il passare delle ore sɪ e kreata konfʊzione./,B1,Grammar,"B1,Grammar",
conscious,consapevole,/konsapevole/,"But sir, were you conscious?","Ma signore, era cosciente?","/ma siɲore, ɛra koʃɛnte?/",B1,Grammar,"B1,Grammar",
consequently,di conseguenza,/dɪ konseɡwɛntsa/,"Here, consequently, was an inexhaustible subject of discourse.","Qui, di conseguenza, c'era un argomento di discorso inesauribile.","/kwi, dɪ konseɡwɛntsa, tʃɛra ʊn arɡomento dɪ diskorso inezaʊribile./",B1,Grammar,"B1,Grammar",
conservation,conservazione,/konservatsione/,Forest conservation is an important issue all over the world.,La conservazione delle foreste è un tema importante in tutto il mondo.,/la konservatsione delle forɛste e ʊn tɛma importante in tutːo il mondo./,B1,Grammar,"B1,Grammar",
considerable,considerevole,/konsiderevole/,Were at a considerable disadvantage.,Erano in una posizione di notevole svantaggio.,/ɛrano in ʊna pozitsione dɪ notevole zvantadʒːo./,B1,Grammar,"B1,Grammar",
constantly,costantemente,/kostantemente/,This game was constantly playing.,Questo gioco era costantemente in corso.,/kwesto dʒɔko ɛra kostantemente in korso./,B1,Grammar,"B1,Grammar",
continual,continuo,/kontinʊo/,I avoided explanation and maintained a continual silence concerning the wretch I had created.,Ho evitato di dare spiegazioni e ho mantenuto un continuo silenzio sul disgraziato che avevo creato.,/o evitato dɪ dare spjeɡatsionɪ e o mantenuto ʊn kontinʊo silɛntsio sʊl dizɡratsjato ke avevo kreato./,B1,Grammar,"B1,Grammar",
continually,continuamente,/kontinʊamente/,"But the water, the water, which is continually ascending?","Ma l'acqua, l'acqua che sale continuamente?","/ma lakːwa, lakːwa ke sale kontinʊamente?/",B1,Grammar,"B1,Grammar",
continuous,continuo,/kontinʊo/,It was a continuous roll of heavy thunder.,Era un rullo continuo di tuoni pesanti.,/ɛra ʊn rullo kontinʊo dɪ tʊonɪ pezantɪ./,B1,Grammar,"B1,Grammar",
continuously,continuamente,/kontinʊamente/,"The young philosopher Lucius was changed into an ass, that continuously rutting animal which Isis hated.","Il giovane filosofo Lucio fu trasformato in un asino, quell'animale che si accoppia continuamente e che Iside odiava.","/il dʒovane filɔzofo lutʃo fʊ trasformato in ʊn azino, kwellanimale ke sɪ akːopːia kontinʊamente e ke izide odjava./",B1,Grammar,"B1,Grammar",
controversial,controverso,/kontrovɛrso/,I assure you I have no desire to be controversial.,Le assicuro che non ho alcun desiderio di fare polemica.,/le assikuro ke non o alkʊn dezidɛrio dɪ fare polɛmika./,B1,Grammar,"B1,Grammar",
countless,innumerevoli,/innʊmerevolɪ/,"An astute person who acts well, by contrast, will experience countless joys.","Una persona astuta che agisce bene, invece, sperimenterà innumerevoli gioie.","/ʊna persona astuta ke adʒiʃe bɛne, invetʃe, sperimenteɾa innʊmerevolɪ dʒɔie./",B1,Grammar,"B1,Grammar",
courageous,coraggioso,/koradʒːozo/,I think three is such a courageous number to go travelling.,Penso che tre sia un numero così coraggioso per viaggiare.,/pɛnso ke tre sia ʊn numero kozi koradʒːozo per vjadʒːare./,B1,Grammar,"B1,Grammar",
covered,coperto,/kopɛrto/,The wells were not covered.,I pozzi non erano coperti.,/i potsːɪ non ɛrano kopɛrtɪ./,B1,Grammar,"B1,Grammar",
critical,critico,/kritiko/,The key is empathy and critical discernment.,La chiave è l'empatia e il discernimento critico.,/la kjave e lempatia e il diʃernimento kritiko./,B1,Grammar,"B1,Grammar",
cruel,crudele,/krʊdɛle/,… They have cruel intentions.,... Hanno intenzioni crudeli.,/... anno intentsionɪ krʊdɛlɪ./,B1,Grammar,"B1,Grammar",
cultural,culturale,/kʊltʊrale/,"Rather, it would seem, the Pali draws from a more general cultural awareness.",Sembra piuttosto che il Pali attinga a una consapevolezza culturale più generale.,/sembra pjʊtːɔsto ke il palɪ atːiŋɡa a ʊna konsapevoletsːa kʊltʊrale pjʊ dʒenerale./,B1,Grammar,"B1,Grammar",
curiosity,curiosità,/kʊriozita/,"I only ask from curiosity, my dear.","Lo chiedo solo per curiosità, mia cara.","/lo kjedo solo per kʊriozita, mia kaɾa./",B1,Grammar,"B1,Grammar",
curious,curioso,/kʊriozo/,It is a curious selection.,È una selezione curiosa.,/e ʊna seletsione kʊriɔza./,B1,Grammar,"B1,Grammar",
curiously,curiosamente,/kʊriozamente/,"Curiously, it is not an attested term in Brahmanical texts.","Curiosamente, non è un termine attestato nei testi brahmanici.","/kʊriozamente, non e ʊn tɛrmine atːestato nei tɛstɪ bramanitʃɪ./",B1,Grammar,"B1,Grammar",
current,corrente,/korɾɛnte/,Reversible currents are used in transmarine telegraphy.,Le correnti reversibili sono utilizzate nella telegrafia transmarina.,/le korɾɛntɪ reversibilɪ sono ʊtilidzːate nella teleɡrafia tranzmarina./,B1,Grammar,"B1,Grammar",
currently,attualmente,/atːʊalmente/,It was afterward currently referred to as the “R.,"In seguito è stato chiamato ""R.","/in seːɡwito e stato kjamato ""ɛrɾe./",B1,Grammar,"B1,Grammar",
customs,dogana,/doɡana/,"When they had gone past the customs station, he retrieved it.","Quando superarono la stazione doganale, la recuperò.","/kwando sʊperarono la statsione doɡanale, la rekʊpeɾɔ./",B1,Grammar,"B1,Grammar",
damaged,danneggiato,/dannedʒːato/,They repair what is decayed and damaged.,Riparano ciò che è decaduto e danneggiato.,/ripaɾano tʃɔ ke e dekaduto e dannedʒːato./,B1,Grammar,"B1,Grammar",
damp,umido,/umido/,The vaults are insufferably damp.,Le volte sono insopportabilmente umide.,/le vɔlte sono insopːortabilmente umide./,B1,Grammar,"B1,Grammar",
dangerously,pericolosamente,/perikolozamente/,"She is very dangerously ill, ’ she added.","È molto pericolosamente malata"", ha aggiunto.","/e molto perikolozamente malata"", a adʒːunto./",B1,Grammar,"B1,Grammar",
darkness,buio,/buːjo/,Darkness is absence of light.,L'oscurità è assenza di luce.,/loskʊrita e assɛntsa dɪ lutʃe./,B1,Grammar,"B1,Grammar",
daze,stordimento,/stordimento/,Sami was in a daze.,Sami era in stato confusionale.,/samɪ ɛra in stato konfʊzionale./,B1,Grammar,"B1,Grammar",
deadly,mortale,/mortale/,I saw them writhe with a deadly locution.,Li ho visti contorcersi con una locuzione mortale.,/lɪ o vistɪ kontɔrtʃersɪ kon ʊna lokʊtsione mortale./,B1,Grammar,"B1,Grammar",
deaf,sordo,/sordo/,"Are you blind, deaf, senseless, dead?","Siete ciechi, sordi, insensati, morti?","/sjete tʃekɪ, sordɪ, insensatɪ, mɔrtɪ?/",B1,Grammar,"B1,Grammar",
definite,definito,/definito/,"She, too, had several definite problems.",Anche lei ha avuto diversi problemi concreti.,/anke lɛi a avuto divɛrsɪ problɛmɪ konkrɛtɪ./,B1,Grammar,"B1,Grammar",
definite,definito,/definito/,"She, too, had several definite problems.",Anche lei ha avuto diversi problemi concreti.,/anke lɛi a avuto divɛrsɪ problɛmɪ konkrɛtɪ./,B1,Grammar,"B1,Grammar",
delicate,delicato,/delikato/,Can delicate friendship stand that?,Un'amicizia così delicata può essere sopportata?,/ʊnamitʃitsia kozi delikata pʊɔ ɛssere sopːortata?/,B1,Grammar,"B1,Grammar",
delightful,delizioso,/delitsjozo/,Nothing could be more delightful!,Niente di più delizioso!,/njɛnte dɪ pjʊ delitsjozo!/,B1,Grammar,"B1,Grammar",
democracy,democrazia,/demokratsia/,Is democracy gaining strength in Algeria?,La democrazia si sta rafforzando in Algeria?,/la demokratsia sɪ sta raffortsando in aldʒeria?/,B1,Grammar,"B1,Grammar",
democratic,democratico,/demokratiko/,"I don’t know whether they’re any Emersons, ” retorted Freddy, who was democratic.","Non so se siano degli Emerson"", replicò Freddy, che era democratico.","/non sɔ se siːano deʎɪ emɛrson"", replikɔ frɛdːɪ, ke ɛra demokratiko./",B1,Grammar,"B1,Grammar",
depressed,depresso,/deprɛsso/,Generally Lucy was depressed at meals.,In genere Lucy era depressa durante i pasti.,/in dʒɛnere lusɪ ɛra depressa dʊrante i pastɪ./,B1,Grammar,"B1,Grammar",
depressing,deprimente,/deprimente/,This depressing yet magical dream was utilised by Huysmans in his A Rebours.,Questo sogno deprimente ma magico è stato utilizzato da Huysmans nel suo A Rebours.,/kwesto soɲɲo deprimente ma madʒiko e stato ʊtilidzːato da ʊizmans nel sʊo a rebours./,B1,Grammar,"B1,Grammar",
depth,profondità,/profondita/,"He’s out of everybody’s depth, he is.","È fuori dalla portata di tutti, davvero.","/e fʊorɪ dalla portata dɪ tutːɪ, davvero./",B1,Grammar,"B1,Grammar",
destructive,distruttivo,/distrʊtːivo/,Certainly a Government might possess such a destructive machine.,Certamente un governo potrebbe possedere una tale macchina distruttiva.,/tʃertamente ʊn ɡovɛrno potrɛbːe possedɛre ʊna tale makːina distrʊtːiva./,B1,Grammar,"B1,Grammar",
determination,determinazione,/determinatsione/,Not doing that is non-determination.,Non farlo significa non determinarsi.,/non farlo siɲifika non determinarsɪ./,B1,Grammar,"B1,Grammar",
determined,determinato,/determinato/,"I was determined, I suppose.","Ero determinato, suppongo.","/ɛro determinato, sʊpːoŋɡo./",B1,Grammar,"B1,Grammar",
