English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
growth,crescita,/kreʃita/,"Institutions are a growth, a development.","Le istituzioni sono una crescita, uno sviluppo.","/le istitʊtsionɪ sono ʊna kreʃita, uno zvilupːo./",B1,Professional,"B1,Professional",
habitat,habitat,/aːbitat̪/,"Next know the fish, whose habitat is the water.","Poi conosciamo i pesci, il cui habitat è l'acqua.","/pɔi konoʃamo i peʃɪ, il kuj aːbitat̪ e lakːwa./",B1,Professional,"B1,Professional",
haunt,caccia,/katʃːa/,It was a famous haunt of brigands.,Era un famoso ritrovo di briganti.,/ɛra ʊn famozo ritrɔvo dɪ briɡantɪ./,B1,Professional,"B1,Professional",
herd,mandria,/mandria/,The cow-herd said: ‘It must have run away.,"Il mandriano disse: ""Deve essere scappata"".","/il mandriano disse: ""dɛve ɛssere skapːata""./",B1,Professional,"B1,Professional",
horizon,orizzonte,/oridzːonte/,The horizon is lost in a grey mist.,L'orizzonte si perde in una nebbia grigia.,/loridzːonte sɪ pɛrde in ʊna nebːia ɡridʒa./,B1,Professional,"B1,Professional",
household,famiglia,/famiʎa/,You would be delighted to see that household.,Sarebbe felice di vedere quella famiglia.,/sarɛbːe felitʃe dɪ vedere kwella famiʎa./,B1,Professional,"B1,Professional",
immigration,immigrazione,/immiɡratsione/,Illegal immigration is a serious problem in this country.,L'immigrazione clandestina è un problema serio in questo Paese.,/limmiɡratsione klandestina e ʊn problɛma sɛrio in kwesto paeze./,B1,Professional,"B1,Professional",
inscribe,inscrivere,/inskrivere/,Let us have a circle that inscribes a square.,Abbiamo un cerchio che inscrive un quadrato.,/abːjamo ʊn tʃerkio ke inskrive ʊn kwadrato./,B1,Professional,"B1,Professional",
install,installare,/installare/,"Levied an army, weening to redeem And have install’d me in the diadem.","Ha allevato un esercito, che si appresta a riscattare e mi ha insediato nel diadema.","/a allevato ʊn ezɛrtʃito, ke sɪ apːrɛsta a riskatːare e mɪ a insedjato nel djadɛma./",B1,Professional,"B1,Professional",
interact,interagire,/interadʒire/,"Any monk who doesn’t approve should speak up. The Sangha has turned the bowl upright for Vaḍḍha the Licchavī, allowing him to interact with the Sangha.","I monaci che non sono d'accordo devono parlare. Il Sangha ha girato la ciotola in verticale per Vaḍḍha il Licchavī, permettendogli di interagire con il Sangha.","/i mɔnatʃɪ ke non sono dakːɔrdo devono parlare. il saŋɡa a dʒirato la tʃɔtola in vertikale per vu a letːeːraunoeːdzɛɾod̪iː letːeːraunoeːdzɛɾod̪iː akːa a il likːavɪ, permetːendoʎɪ dɪ interadʒire kon il saŋɡa./",B1,Professional,"B1,Professional",
invest,investire,/investire/,You don't want to invest?,Non vuoi investire?,/non vʊɔi investire?/,B1,Professional,"B1,Professional",
jungle,giungla,/dʒuŋɡla/,MN 17 Jungle Thickets Vanapatthasutta So I have heard.,MN 17 Spighe della giungla Vanapatthasutta Così ho sentito dire.,/ɛmmeɛnne ditʃassɛtːe spiɡe della dʒuŋɡla vanapatːazutːa kozi o sentito dire./,B1,Professional,"B1,Professional",
management,gestione,/dʒestjone/,"They are detained by the management of Ulysses, who chastises the insolence of Thersites.","Vengono trattenuti dalla direzione di Ulisse, che castiga l'insolenza di Tersite.","/veŋɡono tratːenutɪ dalla diretsione dɪ ʊlisse, ke kastiɡa linsolɛntsa dɪ tersite./",B1,Professional,"B1,Professional",
marriage,matrimonio,/matrimɔnio/,Why must their marriage be private?,Perché il loro matrimonio deve essere privato?,/perke il lɔro matrimɔnio dɛve ɛssere privato?/,B1,Professional,"B1,Professional",
membership,appartenenza,/apːartenɛntsa/,How much does the membership cost?,Quanto costa l'iscrizione?,/kwanto kɔsta liskritsione?/,B1,Professional,"B1,Professional",
mission,missione,/missjone/,"We come on a mission, Mrs.","Veniamo in missione, signora.","/venjamo in missjone, siɲora./",B1,Professional,"B1,Professional",
mixing,miscelazione,/miʃelatsione/,Thorough mixing is essential to good results.,Una miscelazione accurata è essenziale per ottenere buoni risultati.,/ʊna miʃelatsione akːʊrata e essentsjale per otːenere bʊɔnɪ rizʊltatɪ./,B1,Professional,"B1,Professional",
motherland,madrepatria,/madrepatria/,We are determined to protect the motherland.,Siamo determinati a proteggere la patria.,/sjamo determinatɪ a protedʒːere la patria./,B1,Professional,"B1,Professional",
navy,marina,/marina/,"Captain Swosser of the Royal Navy, who was Mrs.","Il Capitano Swosser della Royal Navy, che era la signora","/il kapitano swossɛr della rojal navɪ, ke ɛra la siɲora/",B1,Professional,"B1,Professional",
neighbourhood,quartiere,/kwartiɛre/,Does it belong to anybody in the neighbourhood?,Appartiene a qualcuno del quartiere?,/apːartjɛne a kwalkuno del kwartiɛre?/,B1,Professional,"B1,Professional",
nucleus,nucleo,/nukleo/,The family is the nucleus of society.,La famiglia è il nucleo della società.,/la famiʎa e il nukleo della sotʃeta./,B1,Professional,"B1,Professional",
observe,osservare,/osservare/,I did not observe them.,Non li ho osservati.,/non lɪ o osservatɪ./,B1,Professional,"B1,Professional",
occupy,occupare,/okːʊpare/,At present we must occupy ourselves with other investigations.,Al momento dobbiamo occuparci di altre indagini.,/al momento dobːjamo okːʊpartʃɪ dɪ altre indadʒinɪ./,B1,Professional,"B1,Professional",
oppress,opprimere,/opːrimere/,I can write no more: my grief oppresses me.,Non posso più scrivere: il dolore mi opprime.,/non pɔsso pjʊ skrivere: il dolore mɪ opːrime./,B1,Professional,"B1,Professional",
orbit,orbita,/ɔrbita/,He said the Earth's orbit around the sun oscillates between elliptical and more circular.,Ha detto che l'orbita della Terra intorno al Sole oscilla tra l'ellittica e la più circolare.,/a detːo ke lɔrbita della tɛrɾa intorno al sole oʃilla tra lellitːika e la pjʊ tʃirkolare./,B1,Professional,"B1,Professional",
organism,organismo,/orɡanizmo/,With what materials in water are the disease-producing organisms associated?,A quali materiali presenti nell'acqua sono associati gli organismi produttori di malattie?,/a kwalɪ materialɪ prezɛntɪ nellakːwa sono assotʃatɪ ʎɪ orɡanizmɪ prodʊtːorɪ dɪ malatːie?/,B1,Professional,"B1,Professional",
packing,imballaggio,/imballadʒːo/,"What, are you packing, sirrah?","Cosa, sta facendo le valigie, signore?","/kɔza, sta fatʃɛndo le validʒe, siɲore?/",B1,Professional,"B1,Professional",
participate,partecipare,/partetʃipare/,She says she's eager to participate.,Dice di essere ansiosa di partecipare.,/ditʃe dɪ ɛssere ansjɔza dɪ partetʃipare./,B1,Professional,"B1,Professional",
patrol,pattuglia,/patːuʎa/,The police have increased their shoreline patrols.,La polizia ha aumentato il pattugliamento delle coste.,/la politsia a aʊmentato il patːʊʎamento delle kɔste./,B1,Professional,"B1,Professional",
persuade,persuadere,/persʊadere/,I shall certainly persuade Mr.,Convincerò sicuramente il Sig.,/konvintʃeɾɔ sikʊramente il siɡ./,B1,Professional,"B1,Professional",
poison,veleno,/veleno/,"It is poison, moral poison.","È un veleno, un veleno morale.","/e ʊn veleno, ʊn veleno morale./",B1,Professional,"B1,Professional",
preschool,scuola dell'infanzia,/skʊɔla dellinfantsia/,Sami goes to that preschool.,Sami frequenta quella scuola materna.,/samɪ frekwɛnta kwella skʊɔla matɛrna./,B1,Professional,"B1,Professional",
proceed,procedere,/protʃedere/,From what can it proceed?,Da cosa può procedere?,/da kɔza pʊɔ protʃedere?/,B1,Professional,"B1,Professional",
promote,promuovere,/promʊɔvere/,These are the five things that promote longevity.,Ecco le cinque cose che favoriscono la longevità.,/ɛkːo le tʃinkwe kɔze ke favoriskono la londʒevita./,B1,Professional,"B1,Professional",
propose,proporre,/propɔrɾe/,Do you propose calling witnesses?,Propone di chiamare dei testimoni?,/propone dɪ kjamare deɪ testimɔnɪ?/,B1,Professional,"B1,Professional",
punish,punire,/pʊnire/,Punish him as you will.,Punitelo come volete.,/pʊnitelo kome volete./,B1,Professional,"B1,Professional",
racing,corsa,/korsa/,"Look ye, blacksmith, these are the gathered nail-stubbs of the steel shoes of racing horses.","Guarda, fabbro, queste sono le unghie riunite delle scarpe d'acciaio dei cavalli da corsa.","/ɡwarda, fabːro, kweste sono le uŋɡje riʊnite delle skarpe datʃːaio deɪ kavallɪ da korsa./",B1,Professional,"B1,Professional",
rainforest,foresta pluviale,/forɛsta plʊvjale/,Most of the rainforests have been destroyed in thirty years.,La maggior parte delle foreste pluviali è stata distrutta in trent'anni.,/la madʒːor parte delle forɛste plʊvjalɪ e stata distrutːa in trentaːnnɪ./,B1,Professional,"B1,Professional",
recognize,riconoscere,/rikonoʃere/,They recognize when they’ve made a mistake.,Riconoscono quando hanno commesso un errore.,/rikonoskono kwando anno kommesso ʊn erɾore./,B1,Professional,"B1,Professional",
relate,relazionarsi,/relatsjonarsɪ/,An amusing incident I must here relate.,Devo raccontare un episodio divertente.,/dɛvo rakːontare ʊn epizɔdjo divertɛnte./,B1,Professional,"B1,Professional",
republic,Repubblica,/repubːlika/,The whole republic is fatigued and exhausted.,L'intera Repubblica è affaticata ed esausta.,/lintɛra repubːlika e affatikata ed ezaʊsta./,B1,Professional,"B1,Professional",
rescue,soccorso,/sokːorso/,Don’t you suppose we could rescue them?,Non credi che potremmo salvarli?,/non krɛdɪ ke potrɛmmo salvarlɪ?/,B1,Professional,"B1,Professional",
resist,resistere,/rezistere/,Could I resist its glow?,Potrei resistere al suo bagliore?,/potrɛi rezistere al sʊo baʎore?/,B1,Professional,"B1,Professional",
resort,località,/lokalita/,It is a great resort of foreigners.,È una grande località di villeggiatura per gli stranieri.,/e ʊna ɡrande lokalita dɪ villedʒːatura per ʎɪ straniɛrɪ./,B1,Professional,"B1,Professional",
restore,ripristinare,/ripristinare/,Can I restore him to you?,Posso restituirvelo?,/pɔsso restitʊirvelo?/,B1,Professional,"B1,Professional",
restrict,limitare,/limitare/,This will restrict storage space.,In questo modo si limita lo spazio di archiviazione.,/in kwesto mɔdo sɪ limita lo spatsio dɪ arkivjatsione./,B1,Professional,"B1,Professional",
retain,mantenere,/mantenɛre/,May one be pardon’d and retain th’offence?,Si può essere perdonati e conservare l'offesa?,/sɪ pʊɔ ɛssere perdonatɪ e konservare loffeza?/,B1,Professional,"B1,Professional",
reunify,riunificare,/riʊnifikare/,Beijing will reunify Taiwan with China.,Pechino riunirà Taiwan alla Cina.,/pekino riʊniɾa tajwan alla tʃina./,B1,Professional,"B1,Professional",
risk,rischio,/riskio/,What do you mean by risk?,Cosa intende per rischio?,/kɔza intɛnde per riskio?/,B1,Professional,"B1,Professional",
separation,separazione,/sepaɾatsione/,What is your separation to ours?,Qual è la vostra separazione dalla nostra?,/kwal e la vɔstra sepaɾatsione dalla nɔstra?/,B1,Professional,"B1,Professional",
sex,sesso,/sɛsso/,This body is produced by sex.,Questo corpo è prodotto dal sesso.,/kwesto kɔrpo e prodotːo dal sɛsso./,B1,Professional,"B1,Professional",
shame,vergogna,/verɡoɲɲa/,"Berowne, they will shame us.","Berowne, ci faranno vergognare.","/berowne, tʃɪ faɾanno verɡoɲare./",B1,Professional,"B1,Professional",
soil,suolo,/sʊɔlo/,And there is soil and water.,E ci sono il suolo e l'acqua.,/e tʃɪ sono il sʊɔlo e lakːwa./,B1,Professional,"B1,Professional",
specialize,specializzarsi,/spetʃalidzːarsɪ/,I recently bought a new specialize online.,Di recente ho acquistato una nuova specializzazione online.,/dɪ retʃɛnte o akːwistato ʊna nʊɔva spetʃalidzːatsione on laɪn./,B1,Professional,"B1,Professional",
stream,flusso,/flusso/,"↩ That is, for stream-entry.","Ovvero, per l'ingresso nel flusso.","/ovvero, per liŋɡrɛsso nel flusso./",B1,Professional,"B1,Professional",
struggle,lotta,/lɔtːa/,The time for the struggle had arrived.,Il momento della lotta era arrivato.,/il momento della lɔtːa ɛra arɾivato./,B1,Professional,"B1,Professional",
summit,vertice,/vɛrtitʃe/,Its summit is formed like the crater of Vesuvius.,La sua sommità è formata come il cratere del Vesuvio.,/la sʊa sommita e formata kome il kratɛre del vezuvio./,B1,Professional,"B1,Professional",
surround,circondare,/tʃirkondare/,"We will attempt it, at least, by piercing the wall that surrounds us.","Ci proveremo, almeno, bucando il muro che ci circonda.","/tʃɪ proverɛmo, almeno, bʊkando il muro ke tʃɪ tʃirkonda./",B1,Professional,"B1,Professional",
swarm,sciame,/ʃame/,So thick the very crowd Swarm’d and were straiten’d.”—“Paradise Lost” i.,"Così fitta la folla brulicava e si stringeva"" - ""Paradiso perduto"" i.","/kozi fitːa la fɔlla brʊlikava e sɪ strindʒɛva"" ""paɾadizo perduto"" i./",B1,Professional,"B1,Professional",
tend,tendere,/tɛndere/,May I ask to what these questions tend?,Posso chiedere a cosa tendono queste domande?,/pɔsso kjɛdere a kɔza tendono kweste domande?/,B1,Professional,"B1,Professional",
unify,unificare,/ʊnifikare/,"And how does a mendicant still, settle, unify, and immerse their mind in samādhi internally?","E come fa un mendicante a fermare, sistemare, unificare e immergere internamente la propria mente nel samādhi?","/e kome fa ʊn mendikante a fermare, sistemare, ʊnifikare e immɛrdʒere internamente la prɔpria mente nel samadɪ?/",B1,Professional,"B1,Professional",
unite,unire,/ʊnire/,Upon this we all took courage to unite in a confirmatory murmur.,A questo punto tutti noi ci siamo fatti coraggio e ci siamo uniti in un mormorio di conferma.,/a kwesto punto tutːɪ noi tʃɪ sjamo fatːɪ koradʒːo e tʃɪ sjamo ʊnitɪ in ʊn mormorio dɪ konferma./,B1,Professional,"B1,Professional",
wildlife,fauna selvatica,/faʊna selvatika/,Miroslav is afraid of the wildlife.,Miroslav ha paura della fauna selvatica.,/mirozlav a paʊra della faʊna selvatika./,B1,Professional,"B1,Professional",
